1	-0.10028	0.01285	-0.01560	0.16905	-0.05968	0.11589	0.05150	0.10393	0.06534	0.16866	0.01299	-0.05913	-0.03414	-0.04905	0.01901	-0.01507	-0.10121	0.11646	-0.01913	0.06037	0.07142	-0.01002	0.21830	-0.01286	0.08282	-0.07498	0.03957	0.02816	0.14018	0.07314	0.07716	0.03122	0.20534	0.18763	0.14523	0.32040	0.00023	0.29618	0.17200	0.07667	0.16021	0.18306	0.08925	0.07215	0.19592	0.15772	0.17031	0.25529	0.04163	0.14347	0.05841	0.23342	0.25129	0.18760	0.19422	0.30792	0.14283	0.13739	0.28617	0.20497	0.16543	0.34591
2	-0.14672	0.03870	-0.03357	0.22892	-0.07811	0.19902	0.12103	0.10227	0.05970	0.14888	0.02852	-0.11482	-0.03202	-0.01209	0.06139	0.05161	-0.07436	0.15168	0.00500	0.11228	0.10064	-0.02848	0.28516	0.00686	0.17265	-0.04830	0.00274	0.01716	0.14392	0.06410	0.16048	0.01272	0.31130	0.25044	0.22361	0.43611	-0.05484	0.36876	0.18581	0.03271	0.23187	0.27490	0.16593	0.04184	0.24886	0.13009	0.21971	0.33027	0.06077	0.15882	0.06662	0.32460	0.34135	0.22862	0.21147	0.41435	0.15111	0.21701	0.40048	0.23154	0.11414	0.47897
3	-0.05882	0.17147	0.05103	0.38353	0.01994	0.34910	0.27856	0.22398	0.15855	0.25512	0.14905	-0.06039	0.07577	0.13397	0.18324	0.21756	0.10285	0.28735	0.16438	0.25399	0.25588	0.05533	0.44292	0.13118	0.31791	0.08698	0.10818	0.12863	0.26804	0.15726	0.31899	0.13647	0.49233	0.41399	0.39583	0.58376	-0.00356	0.51361	0.30582	0.04281	0.38350	0.46652	0.31385	0.10817	0.38998	0.18727	0.37000	0.49045	0.18751	0.30588	0.17159	0.51222	0.50914	0.38225	0.33515	0.58701	0.26600	0.38272	0.56597	0.36466	0.13354	0.60790
4	0.06095	0.29738	0.14860	0.52877	0.12036	0.46362	0.40789	0.36608	0.27708	0.39584	0.28717	0.01967	0.19207	0.25112	0.29287	0.34134	0.28018	0.43674	0.34547	0.38209	0.40118	0.17029	0.58611	0.25901	0.42057	0.21838	0.25028	0.28591	0.41271	0.29239	0.43698	0.29308	0.65330	0.58798	0.57227	0.68615	0.08812	0.64564	0.46387	0.08887	0.52753	0.65586	0.44050	0.21615	0.52159	0.30002	0.52219	0.63460	0.31871	0.49455	0.30167	0.69986	0.66382	0.59104	0.49338	0.72077	0.41780	0.53011	0.69777	0.51992	0.20088	0.68289
5	0.26350	0.42612	0.27654	0.68060	0.26428	0.54846	0.53533	0.54332	0.42657	0.58399	0.45646	0.18491	0.35207	0.37627	0.39491	0.44433	0.49921	0.59766	0.58026	0.52065	0.57406	0.35578	0.70623	0.40524	0.51526	0.37337	0.49581	0.51888	0.60212	0.51036	0.54945	0.52320	0.80295	0.77124	0.75413	0.74005	0.26790	0.73719	0.68876	0.23073	0.66463	0.85604	0.56993	0.42119	0.65169	0.51044	0.66610	0.74708	0.49437	0.73948	0.45604	0.89785	0.76483	0.84570	0.70489	0.80350	0.61060	0.64067	0.80568	0.68880	0.37773	0.69840
6	0.47386	0.55046	0.41560	0.82127	0.41985	0.61282	0.64507	0.71621	0.57586	0.78773	0.62846	0.39999	0.51888	0.49072	0.47843	0.52494	0.68740	0.72966	0.79392	0.64400	0.74038	0.55681	0.80413	0.54699	0.59383	0.50454	0.75637	0.75132	0.78509	0.75796	0.65038	0.75336	0.92971	0.94112	0.88692	0.78989	0.47110	0.80268	0.92587	0.46645	0.78558	1.01464	0.68026	0.66308	0.76632	0.77547	0.79313	0.84223	0.66341	0.95810	0.61509	1.04560	0.81448	1.08251	0.92256	0.87093	0.81232	0.72863	0.90632	0.84593	0.62814	0.70023
7	0.63004	0.65353	0.53451	0.91648	0.54742	0.65576	0.71022	0.84535	0.69733	0.96825	0.77085	0.59822	0.64553	0.56461	0.52701	0.57320	0.79092	0.81405	0.93540	0.70985	0.84917	0.71370	0.86845	0.65091	0.62638	0.57168	0.94535	0.90956	0.91315	0.97093	0.70289	0.91942	1.00638	1.06663	0.93165	0.81953	0.63897	0.85474	1.11299	0.74786	0.86015	1.08258	0.73717	0.87004	0.84413	1.01646	0.88683	0.92099	0.77242	1.09439	0.75929	1.11264	0.83863	1.24617	1.09087	0.92145	0.97477	0.78245	0.95946	0.97003	0.88551	0.69337
8	0.70847	0.71138	0.60098	0.93464	0.62326	0.66232	0.71255	0.90507	0.76731	1.08604	0.85514	0.72156	0.70036	0.57913	0.52361	0.57482	0.79855	0.84308	0.98581	0.69793	0.86717	0.79081	0.87750	0.68851	0.59158	0.56665	1.02058	0.96249	0.96235	1.10241	0.68144	0.99428	1.00758	1.11795	0.88748	0.78890	0.74058	0.87013	1.20986	1.00623	0.85759	1.04801	0.72131	0.99684	0.86425	1.17890	0.92047	0.96093	0.79523	1.12987	0.86126	1.10167	0.84010	1.30992	1.16953	0.91340	1.05474	0.77522	0.93066	1.03460	1.08833	0.64490
9	0.71354	0.69384	0.59167	0.86721	0.64042	0.60367	0.65581	0.88629	0.76204	1.10110	0.85538	0.76515	0.68171	0.54232	0.45887	0.51297	0.73194	0.80234	0.93792	0.62295	0.80579	0.78491	0.81128	0.64820	0.49893	0.51475	0.98992	0.91819	0.93589	1.13170	0.60681	0.98162	0.93077	1.07781	0.78645	0.68042	0.76855	0.81216	1.21079	1.17730	0.77162	0.94083	0.64501	1.03620	0.81444	1.24303	0.86672	0.92032	0.74368	1.07129	0.87822	1.02230	0.78368	1.26607	1.14849	0.81866	1.03045	0.68991	0.82702	1.00644	1.19888	0.53050
10	0.65289	0.60516	0.52098	0.74244	0.60426	0.49424	0.56061	0.79752	0.68860	1.01391	0.78068	0.73861	0.60814	0.46697	0.36394	0.40922	0.61213	0.70325	0.80746	0.52013	0.68555	0.71465	0.68971	0.54902	0.39246	0.43474	0.87857	0.79525	0.84147	1.06123	0.50761	0.89046	0.80762	0.96612	0.65730	0.53173	0.72797	0.69874	1.12460	1.23255	0.64303	0.79367	0.53868	0.98872	0.71290	1.20311	0.74091	0.80029	0.64209	0.93474	0.80842	0.89570	0.67324	1.11576	1.03891	0.68236	0.91655	0.55819	0.67758	0.89742	1.21070	0.39225
11	0.54006	0.47981	0.42047	0.60065	0.53007	0.37639	0.45894	0.66611	0.57639	0.85632	0.66472	0.65728	0.50526	0.36857	0.27530	0.30437	0.46801	0.57610	0.63039	0.41814	0.53651	0.60220	0.55270	0.42757	0.30106	0.34502	0.71411	0.63344	0.70133	0.91298	0.40910	0.73826	0.67576	0.81940	0.52583	0.39250	0.63248	0.58297	0.97488	1.17048	0.51557	0.63830	0.43133	0.86514	0.59395	1.06227	0.58948	0.64187	0.51559	0.75143	0.68252	0.74742	0.54517	0.91541	0.87063	0.55822	0.75538	0.42918	0.52926	0.74629	1.12636	0.27816
12	0.40205	0.36120	0.31918	0.47120	0.44034	0.27803	0.36707	0.53288	0.46290	0.67573	0.54555	0.54569	0.39496	0.27184	0.21002	0.22510	0.33233	0.45776	0.45583	0.32880	0.39786	0.46937	0.43662	0.31850	0.22587	0.26384	0.52613	0.47583	0.55018	0.72691	0.32556	0.56050	0.55617	0.66851	0.41225	0.28473	0.50411	0.49141	0.79800	1.01834	0.41095	0.49982	0.33988	0.69282	0.48942	0.85794	0.46135	0.49935	0.38309	0.56517	0.54653	0.60111	0.44009	0.72830	0.69100	0.46273	0.59287	0.33455	0.40882	0.59858	0.96628	0.19663
