1	0.04464	-0.00178	0.00035	0.03795	0.05076	-0.00471	0.04642	0.07189	-0.01033	0.04394	0.01788	0.04013	0.09455	-0.01340	-0.02641	0.02163	-0.01409	0.01903	-0.00451	-0.03523	0.01194	0.00295	-0.02239	-0.00329	-0.02024	-0.01240	-0.00901	0.02269	0.01198	0.03081	0.03376	-0.00803	0.00583	-0.00275	0.00634	-0.01132	0.01945	0.03161	-0.00060	0.00552	-0.01112	-0.00523	-0.00026	-0.01092	0.01837	0.00089	0.00847	0.02640	-0.00767	0.01530	0.02613	-0.00357	0.01090	0.00283	0.05191	-0.01011	0.00131	-0.00310	0.00136	-0.00298	0.01206	-0.00021	-0.00228
2	0.07126	0.01493	0.03678	0.08667	0.11277	0.02257	0.10862	0.13519	0.01240	0.09375	0.06487	0.09437	0.16960	0.01936	-0.01871	0.06281	0.00214	0.05815	-0.00435	-0.02867	0.00729	0.00222	-0.01875	0.00159	-0.00779	0.00486	-0.01789	0.01621	0.04758	0.02692	0.08925	-0.01091	0.00262	-0.00672	0.00176	-0.00697	0.05044	0.06203	0.00564	0.02047	-0.01162	-0.00629	0.00432	-0.00511	0.01222	0.00164	0.03754	0.06090	-0.01335	0.03620	0.02000	-0.00168	0.04900	-0.00715	0.11459	-0.00140	0.01263	-0.00465	0.01369	-0.00381	0.00963	0.00330	0.00629
3	0.13486	0.05811	0.10470	0.18039	0.20986	0.07730	0.20525	0.22982	0.06782	0.18440	0.14845	0.18071	0.29733	0.08340	0.00955	0.12927	0.04363	0.13085	0.02539	0.00503	-0.00375	0.00578	0.00109	0.02220	0.02765	0.05079	-0.02412	-0.00095	0.13369	0.00439	0.18084	-0.00271	0.00100	-0.01287	-0.01450	0.01548	0.11979	0.11060	0.03550	0.05678	0.01193	0.00439	0.02581	0.03498	-0.00413	0.01309	0.11151	0.13139	-0.01137	0.07603	0.00146	0.01157	0.11678	-0.02854	0.21937	0.02001	0.04574	0.00715	0.04784	0.00799	-0.00156	0.01975	0.04359
4	0.24101	0.13642	0.20476	0.30528	0.33433	0.16310	0.32649	0.35235	0.14807	0.30362	0.26266	0.29043	0.46155	0.17036	0.06397	0.21399	0.12013	0.23335	0.10278	0.06688	0.00683	0.05062	0.04538	0.06545	0.09895	0.14223	-0.01416	0.00136	0.26334	-0.01090	0.29784	0.03609	0.03354	0.00288	-0.02346	0.06508	0.23100	0.17696	0.09847	0.12087	0.07140	0.03336	0.07459	0.11300	-0.01154	0.04722	0.22729	0.24571	0.01186	0.13649	-0.00496	0.04977	0.21338	-0.04432	0.35235	0.07163	0.10631	0.05192	0.11164	0.04528	-0.00916	0.06587	0.11970
5	0.38411	0.24231	0.32588	0.43615	0.46623	0.27020	0.45043	0.48597	0.24250	0.43238	0.38864	0.40157	0.63432	0.26853	0.14089	0.30280	0.22595	0.34844	0.22383	0.15115	0.05091	0.14319	0.11333	0.12712	0.20244	0.26938	0.01482	0.03437	0.42436	-0.01203	0.41911	0.10911	0.11190	0.04621	-0.01400	0.13914	0.37470	0.25328	0.18951	0.20872	0.16910	0.08426	0.14808	0.23325	-0.00588	0.10512	0.37089	0.39564	0.05750	0.21168	0.00586	0.11337	0.32829	-0.04400	0.48890	0.15854	0.18960	0.13092	0.20179	0.10476	-0.00616	0.14471	0.22860
6	0.53512	0.36122	0.44439	0.54771	0.58148	0.37924	0.56087	0.60970	0.33061	0.54395	0.50319	0.49297	0.78432	0.36158	0.22735	0.38153	0.34234	0.45265	0.36779	0.24334	0.12997	0.27552	0.19496	0.19773	0.31904	0.40537	0.05973	0.10865	0.58435	0.01196	0.52811	0.20796	0.22862	0.11447	0.02290	0.22550	0.52614	0.32700	0.29469	0.30611	0.28974	0.15273	0.23756	0.37782	0.01780	0.18076	0.51340	0.55244	0.11923	0.29195	0.04111	0.19365	0.44484	-0.02048	0.60402	0.27087	0.28203	0.23487	0.30476	0.17848	0.01622	0.24713	0.35271
7	0.66785	0.47596	0.54211	0.63036	0.66763	0.47517	0.64920	0.70686	0.39995	0.62434	0.59458	0.55306	0.89639	0.43634	0.30755	0.44251	0.45120	0.53397	0.51135	0.33350	0.23730	0.42026	0.27902	0.26779	0.43110	0.52768	0.11445	0.21498	0.71960	0.06122	0.61825	0.31717	0.36518	0.19702	0.08365	0.31031	0.65999	0.38775	0.39593	0.39721	0.41131	0.22985	0.32816	0.52113	0.05768	0.26270	0.63469	0.69059	0.18781	0.36468	0.09784	0.27816	0.54289	0.02367	0.68725	0.39044	0.36786	0.34398	0.40385	0.25604	0.05788	0.35500	0.47246
8	0.76756	0.57174	0.61449	0.69059	0.72680	0.55137	0.71603	0.77363	0.45076	0.67990	0.66225	0.58621	0.97046	0.48941	0.37333	0.48676	0.54154	0.59582	0.63302	0.41491	0.35792	0.54863	0.35597	0.33001	0.52545	0.62300	0.17120	0.33095	0.81836	0.12641	0.68743	0.42017	0.49820	0.27994	0.15693	0.38239	0.76042	0.43153	0.47715	0.47054	0.51211	0.30362	0.40577	0.63928	0.10527	0.33724	0.72367	0.79400	0.25266	0.41821	0.16486	0.35592	0.61050	0.07987	0.74221	0.49984	0.43679	0.43845	0.48518	0.32737	0.11235	0.45196	0.57180
9	0.83367	0.64228	0.67504	0.73261	0.77398	0.61031	0.77085	0.81962	0.48422	0.71267	0.71193	0.61420	1.01253	0.53452	0.42986	0.52398	0.61445	0.64320	0.71644	0.48079	0.46828	0.64393	0.42008	0.38104	0.59539	0.68706	0.22240	0.43392	0.87761	0.19432	0.73520	0.50763	0.60755	0.35393	0.22982	0.43780	0.82405	0.46648	0.53444	0.52956	0.57895	0.36124	0.46443	0.71927	0.15138	0.39789	0.77112	0.85952	0.30495	0.45768	0.22833	0.42469	0.66100	0.13930	0.77262	0.58894	0.49072	0.50796	0.54373	0.38701	0.17065	0.53442	0.64430
10	0.87362	0.69630	0.73079	0.75359	0.81809	0.65473	0.81349	0.85871	0.50659	0.72533	0.74311	0.64924	1.02548	0.58408	0.48078	0.55621	0.67104	0.67949	0.75982	0.53447	0.55273	0.70404	0.47176	0.42428	0.64498	0.72266	0.26394	0.50856	0.90466	0.25418	0.76615	0.57895	0.68373	0.41400	0.29403	0.48179	0.85679	0.50149	0.57076	0.57767	0.61550	0.39786	0.50707	0.76122	0.19008	0.44240	0.78191	0.90362	0.34691	0.49362	0.28167	0.48279	0.70703	0.19372	0.78695	0.65589	0.53471	0.55617	0.59087	0.43442	0.22477	0.60149	0.69183
