1	-5.33533	-5.27103	-5.61947	-6.21859	-7.23724	-7.59043	-5.74746	-6.41866	-4.51291	-5.37381	-4.86635	-5.69520	-4.95959	-4.89769	-4.22053	-5.65888	-6.82793	-3.46623	-6.90891	-6.13861	-6.47162	-5.07347	-5.56519	-5.58358	-5.10285	-4.42475	-6.52203	-4.63520	-5.11754	-5.32375	-6.92867	-5.15297	-5.80018	-6.69972	-6.65482	-5.16582	-4.60906	-6.65516	-4.75055	-5.72849	-5.57105	-4.53488	-6.48561	-7.48614	-5.22727	-6.36120	-6.84530	-5.42899	-5.88516	-8.19696	-6.53039	-5.54064	-6.05045	-4.44706	-6.02492	-4.87042	-4.78439	-6.35373	-5.47512	-4.58717	-6.32675	-6.67852	-4.74554	-6.38653	-3.08176	-7.02672	-5.91467	-5.49340	-5.19918	-6.17265	-5.42159	-7.75011	-8.08970	-5.10165	-6.46529	-6.78076	-5.05259	-7.49403	-5.70173	-6.87379	-6.54381	-6.03445	-5.92966	-5.30087	-6.05402	-6.49100	-7.10716	-5.95606	-5.37034	-6.01688	-6.03536	-6.17019	-5.65218	-8.22923	-9.05929	-9.20209	-7.93688	-9.10630	-8.65743	-8.24704	-9.70819	-9.32925	-9.95477	-8.86812	-7.58794	-8.14918	-10.39673	-10.25873	-9.21461	-8.43348	-9.52581	-10.51728	-10.35848	-9.70144	-7.30960	-8.14156	-8.47929	-9.52382	-9.09223	-8.67754	-9.56319	-8.83355	-8.51461	-8.36374	-7.80645	-7.48459	-8.16573	-7.55250	-7.99663	-8.83295	-9.36784	-7.59341	-8.20978	-8.15236	-8.24171	-9.27142	-9.72512	-9.91147	-10.02030	-8.35213	-7.83851	-8.29552	-8.39090	-7.95908	-8.76190	-8.31290	-8.37098	-8.84236	-8.08222	-9.14922	-7.10308	-7.44464	-7.77386	-8.18131	-7.92845	-7.13290	-7.31274	-7.76675	-8.61132	-8.68736	-9.00668	-8.74179	-8.78812	-7.56818	-6.93823	-8.62631
2	-5.76027	-5.65887	-6.01252	-6.74943	-7.67585	-7.93325	-6.24618	-6.80731	-5.01477	-5.80779	-5.23281	-6.23107	-5.46788	-5.31748	-4.61389	-6.12769	-7.14199	-3.93387	-7.35811	-6.67891	-6.98780	-5.48194	-6.02834	-6.06397	-5.54671	-4.85414	-7.00333	-5.03082	-5.56037	-5.66841	-7.25014	-5.59038	-6.13505	-7.12234	-7.02379	-5.49181	-4.99121	-6.87829	-5.12001	-6.05013	-5.94237	-4.87787	-6.81960	-7.92347	-5.60214	-6.73036	-7.18204	-5.83645	-6.19651	-8.65623	-6.90925	-5.91061	-6.48705	-4.86462	-6.43460	-5.26095	-5.19185	-6.62877	-5.82160	-5.03123	-6.65955	-7.13318	-5.16976	-6.82096	-3.37617	-7.34208	-6.22884	-5.95334	-5.51592	-6.56672	-5.79409	-8.07257	-8.40691	-5.54266	-6.83735	-7.18312	-5.39100	-7.88325	-6.15100	-7.17678	-6.94852	-6.41864	-6.31015	-5.68009	-6.36976	-6.89855	-7.47568	-6.32840	-5.79146	-6.39239	-6.36532	-6.62816	-6.07914	-8.48312	-9.32494	-9.48760	-8.21505	-9.51361	-8.96203	-8.53020	-9.93868	-9.62221	-10.24682	-9.16482	-7.88383	-8.47052	-10.64717	-10.57890	-9.47463	-8.71038	-9.80960	-10.79141	-10.66063	-10.03556	-7.58030	-8.51357	-8.75275	-9.77155	-9.43209	-8.98470	-9.88000	-9.09353	-8.82893	-8.68128	-8.09154	-7.70788	-8.34944	-7.85427	-8.30152	-9.17258	-9.67166	-7.87397	-8.51565	-8.45074	-8.54341	-9.61147	-10.07619	-10.24532	-10.33985	-8.66998	-8.15328	-8.59542	-8.66378	-8.18741	-9.05846	-8.59518	-8.60067	-9.07005	-8.32786	-9.41995	-7.35848	-7.74567	-8.03672	-8.48176	-8.08854	-7.34164	-7.53175	-8.04396	-8.83010	-8.96726	-9.33291	-9.01140	-9.02519	-7.84520	-7.18781	-8.81433
3	-6.18062	-6.04285	-6.39500	-7.26611	-8.08321	-8.25420	-6.74606	-7.18277	-5.52434	-6.23996	-5.60492	-6.76058	-5.96929	-5.73683	-5.03028	-6.58968	-7.43728	-4.41401	-7.78232	-7.20443	-7.48616	-5.88548	-6.47720	-6.52808	-5.98532	-5.28572	-7.46321	-5.43040	-6.00039	-6.01936	-7.56093	-6.03421	-6.46178	-7.54020	-7.37718	-5.83084	-5.39487	-7.08959	-5.49397	-6.36552	-6.31094	-5.22812	-7.14639	-8.33824	-5.98705	-7.08483	-7.51258	-6.24099	-6.49734	-9.08795	-7.27680	-6.26613	-6.91177	-5.28651	-6.84372	-5.65942	-5.60739	-6.88729	-6.16895	-5.47527	-6.98134	-7.57874	-5.60598	-7.24973	-3.70279	-7.67052	-6.54121	-6.42390	-5.84734	-6.96709	-6.16657	-8.37539	-8.71000	-5.98255	-7.20371	-7.57377	-5.73879	-8.25173	-6.60647	-7.46378	-7.33880	-6.79154	-6.68233	-6.06405	-6.68246	-7.29756	-7.83958	-6.70311	-6.21621	-6.76781	-6.68744	-7.08078	-6.50575	-8.74457	-9.58353	-9.77974	-8.49721	-9.93231	-9.27044	-8.82491	-10.15940	-9.90966	-10.53786	-9.46000	-8.18534	-8.80840	-10.91440	-10.90783	-9.73492	-8.99461	-10.09310	-11.05961	-10.95705	-10.37120	-7.86306	-8.89392	-9.04333	-10.02305	-9.76838	-9.29559	-10.19544	-9.34805	-9.14580	-9.00003	-8.38523	-7.96017	-8.55993	-8.17152	-8.61553	-9.51570	-9.97086	-8.16891	-8.83012	-8.76969	-8.86791	-9.95905	-10.42905	-10.57952	-10.65996	-8.99954	-8.47801	-8.90433	-8.95280	-8.44040	-9.37203	-8.89026	-8.84341	-9.30904	-8.58183	-9.69370	-7.63123	-8.06124	-8.31957	-8.80101	-8.26335	-7.57375	-7.77061	-8.33012	-9.06849	-9.26216	-9.66636	-9.29249	-9.26321	-8.13799	-7.45837	-9.02238
4	-6.59265	-6.42060	-6.76373	-7.76459	-8.45622	-8.55191	-7.24329	-7.54275	-6.03690	-6.66551	-5.97882	-7.27869	-6.45861	-6.15185	-5.46341	-7.04036	-7.71325	-4.90261	-8.17821	-7.71123	-7.96289	-6.28190	-6.90696	-6.97179	-6.41509	-5.71529	-7.89830	-5.82905	-6.43381	-6.37336	-7.85972	-6.48077	-6.77778	-7.95052	-7.71282	-6.17988	-5.81597	-7.28979	-5.86841	-6.67201	-6.67342	-5.58208	-7.46429	-8.72713	-6.37728	-7.42084	-7.83534	-6.64007	-6.78622	-9.48858	-7.63127	-6.60431	-7.32136	-5.70918	-7.24850	-6.06221	-6.02668	-7.12799	-6.51440	-5.91440	-7.28961	-8.01287	-6.04948	-7.66902	-4.05759	-8.00893	-6.84959	-6.90074	-6.18905	-7.36975	-6.53604	-8.65798	-8.99763	-6.41705	-7.56190	-7.94906	-6.09352	-8.59767	-7.06473	-7.73337	-7.71205	-7.15002	-7.04280	-6.44829	-6.99018	-7.68435	-8.19670	-7.07754	-6.64043	-7.14044	-6.99943	-7.52443	-6.92847	-9.01189	-9.83456	-10.07696	-8.78137	-10.36053	-9.58158	-9.12895	-10.37068	-10.19156	-10.82761	-9.75213	-8.49098	-9.16096	-11.19726	-11.24471	-9.99487	-9.28425	-10.37559	-11.32240	-11.24837	-10.70722	-8.15551	-9.28056	-9.34942	-10.27767	-10.09994	-9.60849	-10.50892	-9.59561	-9.46368	-9.31885	-8.68532	-8.23880	-8.79522	-8.50160	-8.93661	-9.86061	-10.26474	-8.47629	-9.15098	-9.10719	-9.21290	-10.31308	-10.78277	-10.91365	-10.97945	-9.33949	-8.81044	-9.22064	-9.25640	-8.71606	-9.70070	-9.19575	-9.09740	-9.55806	-8.84281	-9.96955	-7.91934	-8.38891	-8.62011	-9.13711	-8.45130	-7.82730	-8.02746	-8.62372	-9.32446	-9.57076	-10.00518	-9.58355	-9.50136	-8.44453	-7.74740	-9.24914
5	-6.99326	-6.79020	-7.11615	-8.24161	-8.79273	-8.82559	-7.73459	-7.88554	-6.54813	-7.08033	-6.35097	-7.78111	-6.93132	-6.55926	-5.90729	-7.47574	-7.96989	-5.39598	-8.54331	-8.19619	-8.41481	-6.66954	-7.31368	-7.39193	-6.83302	-6.13918	-8.30608	-6.22257	-6.85732	-6.72747	-8.14561	-6.92671	-7.08090	-8.35107	-8.02915	-6.53625	-6.25050	-7.48004	-6.23962	-6.96757	-7.02688	-5.93663	-7.77208	-9.08771	-6.76850	-7.73526	-8.14910	-7.03164	-7.06227	-9.85548	-7.97135	-6.92280	-7.71318	-6.12965	-7.64572	-6.46611	-6.44589	-7.35016	-6.85567	-6.34426	-7.58242	-8.43381	-6.49588	-8.07578	-4.43667	-8.35436	-7.15218	-7.37979	-6.53697	-7.77108	-6.89990	-8.92019	-9.26909	-6.84223	-7.90994	-8.30589	-6.45304	-8.91977	-7.52273	-7.98465	-8.06616	-7.49157	-7.38878	-6.82892	-7.29146	-8.05573	-8.54532	-7.44927	-7.06029	-7.50798	-7.29945	-7.95591	-7.34421	-9.28357	-10.07795	-10.37784	-9.06589	-10.79689	-9.89470	-9.44021	-10.57303	-10.46840	-11.11622	-10.04013	-8.79967	-9.52661	-11.49454	-11.58904	-10.25406	-9.57766	-10.65664	-11.58075	-11.53568	-11.04290	-8.45554	-9.67175	-9.66954	-10.53484	-10.42613	-9.92207	-10.82020	-9.83514	-9.78148	-9.63690	-8.99003	-8.54104	-9.05337	-8.84216	-9.26308	-10.20603	-10.55310	-8.79444	-9.47640	-9.46156	-9.57626	-10.67275	-11.13669	-11.24772	-11.29744	-9.68866	-9.14863	-9.54289	-9.57315	-9.01250	-10.04285	-9.50943	-9.36098	-9.81590	-9.10974	-10.24699	-8.22090	-8.72642	-8.93624	-9.48824	-8.65096	-8.10042	-8.30057	-8.92352	-9.59617	-9.89189	-10.34781	-9.88326	-9.73914	-8.76301	-8.05246	-9.49343
6	-7.38006	-7.15037	-7.45025	-8.69486	-9.09152	-9.07508	-8.21724	-8.20989	-7.05419	-7.48096	-6.71843	-8.26445	-7.38354	-6.95620	-6.35647	-7.89253	-8.20771	-5.89083	-8.87605	-8.65715	-8.83969	-7.04735	-7.69430	-7.78618	-7.23674	-6.55417	-8.68474	-6.60736	-7.26840	-7.07902	-8.41851	-7.36912	-7.36959	-8.74010	-8.32533	-6.89774	-6.69475	-7.66195	-6.60436	-7.25073	-7.36883	-6.28912	-8.06907	-9.41847	-7.15688	-8.02563	-8.45323	-7.41423	-7.32520	-10.18676	-8.29636	-7.22008	-8.08514	-6.54524	-8.03277	-6.86821	-6.86169	-7.55384	-7.19097	-6.76109	-7.85847	-8.84069	-6.94110	-8.46764	-4.83618	-8.70428	-7.44783	-7.85749	-6.88747	-8.16810	-7.25640	-9.16283	-9.52426	-7.25486	-8.24618	-8.64206	-6.81563	-9.21739	-7.97768	-8.21715	-8.39971	-7.81425	-7.71833	-7.20241	-7.58507	-8.40898	-8.88416	-7.81627	-7.47252	-7.86847	-7.58627	-8.37285	-7.75031	-9.55830	-10.31398	-10.68128	-9.34963	-11.24052	-10.20954	-9.75694	-10.76744	-10.74111	-11.40393	-10.32348	-9.11073	-9.90398	-11.80532	-11.94038	-10.51246	-9.87357	-10.93604	-11.83593	-11.82047	-11.37807	-8.76136	-10.06625	-10.00248	-10.79426	-10.74673	-10.23538	-11.12982	-10.06610	-10.09848	-9.95373	-9.29801	-8.86445	-9.33249	-9.19124	-9.59356	-10.55095	-10.83618	-9.12204	-9.80500	-9.83130	-9.95599	-11.03753	-11.49042	-11.58223	-11.61342	-10.04603	-9.49108	-9.86992	-9.90180	-9.32789	-10.39704	-9.82947	-9.63262	-10.08160	-9.38183	-10.52566	-8.53418	-9.07184	-9.26607	-9.85287	-8.86122	-8.39147	-8.58833	-9.22842	-9.88180	-10.22467	-10.69298	-10.19055	-9.97629	-9.09169	-8.37130	-9.75416
7	-7.75171	-7.50035	-7.76499	-9.12287	-9.35283	-9.30069	-8.68927	-8.51529	-7.55191	-7.86510	-7.07875	-8.72632	-7.81224	-7.34085	-6.80616	-8.28813	-8.42769	-6.38421	-9.17608	-9.09288	-9.23602	-7.41475	-8.04677	-8.15334	-7.62448	-6.95778	-9.03397	-6.98072	-7.66530	-7.42599	-8.67893	-7.80560	-7.64305	-9.11672	-8.60111	-7.26242	-7.14542	-7.83755	-6.96012	-7.52061	-7.69747	-6.63744	-8.35519	-9.71899	-7.53929	-8.29031	-8.74775	-7.78690	-7.57511	-10.48180	-8.60626	-7.49538	-8.43610	-6.95403	-8.40756	-7.26596	-7.27128	-7.73960	-7.51915	-7.16198	-8.11695	-9.23334	-7.38147	-8.84302	-5.25231	-9.05656	-7.73589	-8.33077	-7.23737	-8.55838	-7.60429	-9.38719	-9.76372	-7.65230	-8.56973	-8.95601	-7.17986	-9.49055	-8.42726	-8.43117	-8.71185	-8.11664	-8.03007	-7.56576	-7.87068	-8.74201	-9.21239	-8.17702	-7.87443	-8.22042	-7.85935	-8.77330	-8.14471	-9.83503	-10.54321	-10.98639	-9.63185	-11.69098	-10.52620	-10.07765	-10.95517	-11.01091	-11.69116	-10.60208	-9.42396	-10.29200	-12.12878	-12.29849	-10.77030	-10.17103	-11.21384	-12.08946	-12.10449	-11.71298	-9.07149	-10.46320	-10.34717	-11.05582	-11.06195	-10.54780	-11.43864	-10.28832	-10.41427	-10.26924	-9.60826	-9.20680	-9.63077	-9.54717	-9.92695	-10.89469	-11.11458	-9.45808	-10.13579	-10.21513	-10.35023	-11.40710	-11.84374	-11.91801	-11.92710	-10.41068	-9.83655	-10.20082	-10.24130	-9.66057	-10.76202	-10.15426	-9.91096	-10.35442	-9.65851	-10.80545	-8.85761	-9.42349	-9.60794	-10.22971	-9.08117	-8.69898	-8.88933	-9.53757	-10.17964	-10.56851	-11.03968	-10.50459	-10.21278	-9.42895	-8.70186	-10.03030
8	-8.10757	-7.83999	-8.06015	-9.52508	-9.57793	-9.50325	-9.14939	-8.80193	-8.03880	-8.23143	-7.43000	-9.16523	-8.21539	-7.71220	-7.25223	-8.66075	-8.63127	-6.87375	-9.44398	-9.50313	-9.60303	-7.77165	-8.37026	-8.49328	-7.99518	-7.34814	-9.35457	-7.34087	-8.04693	-7.76687	-8.92790	-8.23426	-7.90114	-9.48086	-8.85696	-7.62891	-7.59960	-8.00925	-7.30492	-7.77696	-8.01159	-6.98012	-8.63092	-9.98983	-7.91314	-8.52848	-9.03319	-8.14927	-7.81267	-10.74113	-8.90158	-7.74856	-8.76575	-7.35478	-8.76872	-7.65727	-7.67257	-7.90858	-7.83973	-7.54477	-8.35754	-9.61237	-7.81389	-9.20127	-5.68143	-9.40941	-8.01633	-8.79710	-7.58402	-8.94021	-7.94280	-9.59499	-9.98882	-8.03245	-8.88033	-9.24698	-7.54468	-9.74000	-8.86963	-8.62772	-9.00237	-8.39794	-8.32340	-7.91670	-8.14862	-9.05346	-9.52964	-8.53053	-8.26401	-8.56282	-8.11877	-9.15588	-8.52595	-10.11303	-10.76661	-11.29252	-9.91222	-12.14824	-10.84513	-10.40117	-11.13765	-11.27943	-11.97869	-10.87617	-9.73959	-10.68996	-12.46412	-12.66338	-11.02802	-10.46954	-11.49035	-12.34323	-12.38969	-12.04839	-9.38484	-10.86211	-10.70282	-11.31946	-11.37245	-10.85908	-11.74780	-10.50208	-10.72893	-10.58362	-9.92021	-9.56602	-9.94661	-9.90871	-10.26255	-11.23686	-11.38925	-9.80187	-10.46829	-10.61207	-10.75739	-11.78138	-12.19663	-12.25614	-12.23856	-10.78196	-10.18422	-10.53492	-10.59086	-10.00904	-11.13688	-10.48239	-10.19494	-10.63370	-9.93945	-11.08659	-9.18983	-9.78004	-9.96062	-10.61766	-9.30994	-9.02172	-9.20235	-9.85048	-10.48819	-10.92300	-11.38730	-10.82480	-10.44892	-9.77351	-9.04237	-10.32108
9	-8.44762	-8.16983	-8.33631	-9.90191	-9.76913	-9.68422	-9.59711	-9.07068	-8.51317	-8.57956	-7.77097	-9.58073	-8.59200	-8.07003	-7.69130	-9.00941	-8.82031	-7.35767	-9.68137	-9.88863	-9.94090	-8.11856	-8.66502	-8.80693	-8.34854	-7.72409	-9.64830	-7.68696	-8.41290	-8.10051	-9.16706	-8.65393	-8.14430	-9.83297	-9.09414	-7.99646	-8.05481	-8.17992	-7.63733	-8.02025	-8.31057	-7.31648	-8.89722	-10.23246	-8.27649	-8.74013	-9.31050	-8.50153	-8.03944	-10.96628	-9.18343	-7.98021	-9.07455	-7.74693	-9.11574	-8.04072	-8.06420	-8.06275	-8.15285	-7.90816	-8.58074	-9.97927	-8.23593	-9.54265	-6.12028	-9.76140	-8.28976	-9.25457	-7.92545	-9.31272	-8.27193	-9.78851	-10.20171	-8.39390	-9.17814	-9.51508	-7.90948	-9.96735	-9.30345	-8.80828	-9.27182	-8.65820	-8.59878	-8.25393	-8.41960	-9.34273	-9.83604	-8.87635	-8.63991	-8.89514	-8.36521	-9.52008	-8.89326	-10.39181	-10.98539	-11.59923	-10.19085	-12.61272	-11.16702	-10.72663	-11.31655	-11.54853	-12.26740	-11.14648	-10.05830	-11.09735	-12.81080	-13.03516	-11.28633	-10.76889	-11.76609	-12.59928	-12.67832	-12.38533	-9.70067	-11.26283	-11.06886	-11.58520	-11.67924	-11.16932	-12.05885	-10.70810	-11.04281	-10.89733	-10.23371	-9.94038	-10.27852	-10.27512	-10.60002	-11.57745	-11.66151	-10.15305	-10.80255	-11.02153	-11.17614	-12.16051	-12.54927	-12.59805	-12.54811	-11.15933	-10.53364	-10.87174	-10.94983	-10.37197	-11.52102	-10.81285	-10.48368	-10.91896	-10.22452	-11.36956	-9.52970	-10.14045	-10.32306	-11.01591	-9.54707	-9.35859	-9.52640	-10.16692	-10.80614	-11.28797	-11.73551	-11.15085	-10.68521	-10.12431	-9.39129	-10.62581
10	-8.77304	-8.49094	-8.59488	-10.25463	-9.93024	-9.84568	-10.03273	-9.32308	-8.97420	-8.91030	-8.10123	-9.97352	-8.94188	-8.41496	-8.12099	-9.33409	-8.99727	-7.83453	-9.89097	-10.25119	-10.25074	-8.45667	-8.93233	-9.09632	-8.68498	-8.08539	-9.91798	-8.01920	-8.76373	-8.42651	-9.39861	-9.06404	-8.37390	-10.17428	-9.31459	-8.36485	-8.50912	-8.35281	-7.95679	-8.25157	-8.59461	-7.64654	-9.15564	-10.44937	-8.62846	-8.92607	-9.58145	-8.84444	-8.25730	-11.15973	-9.45351	-8.19202	-9.36378	-8.13055	-9.44895	-8.41540	-8.44567	-8.20464	-8.45931	-8.25188	-8.78761	-10.33623	-8.64581	-9.86830	-6.56581	-10.11185	-8.55737	-9.70203	-8.26052	-9.67567	-8.59241	-9.97067	-10.40505	-8.73621	-9.46414	-9.76133	-8.27417	-10.17461	-9.72803	-8.97504	-9.52142	-8.89803	-8.85740	-8.57677	-8.68518	-9.60998	-10.13227	-9.21448	-9.00170	-9.21759	-8.60018	-9.86626	-9.24658	-10.67109	-11.20105	-11.90636	-10.46822	-13.08509	-11.49280	-11.05341	-11.49374	-11.82022	-12.55826	-11.41409	-10.38107	-11.51389	-13.16843	-13.41402	-11.54611	-11.06922	-12.04181	-12.85980	-12.97275	-12.72513	-10.01860	-11.66554	-11.44496	-11.85329	-11.98364	-11.47895	-12.37360	-10.90748	-11.35661	-11.21107	-10.54897	-10.32840	-10.62519	-10.64605	-10.93939	-11.91677	-11.93298	-10.51155	-11.13899	-11.44316	-11.60542	-12.54488	-12.90209	-12.94541	-12.85630	-11.54238	-10.88476	-11.21114	-11.31768	-10.74826	-11.91404	-11.14505	-10.77649	-11.20999	-10.51383	-11.65495	-9.87630	-10.50403	-10.69449	-11.42391	-9.79249	-9.70883	-9.86074	-10.48685	-11.13236	-11.66349	-12.08430	-11.48266	-10.92241	-10.48051	-9.74735	-10.94394
