1	-0.22843	-0.04543	-0.05484	-0.18430	-0.11924	-0.25989	-0.37441	-0.05351	-0.31390	0.00713	-0.07542	-0.26393	-0.12399	-0.07984	-0.20776	-0.13303	-0.06348	0.00141	-0.04847	-0.04705	0.05853	0.02751	-0.11097	-0.12404	-0.09459	-0.02327	0.01883	0.02886	-0.09970	-0.16825	-0.11133	-0.09918	-0.02362	-0.04357	-0.17159	-0.19109	-0.22245	-0.17276	-0.34051	-0.12946	-0.21751	-0.04129	-0.38834	0.06028	-0.20022	-0.29695	-0.10392	-0.09617	-0.01218	-0.13738	0.05008	-0.12586	-0.18439	-0.03920	-0.14331	-0.14386	-0.17583	-0.05957	0.03239	-0.14057	-0.24424	-0.26726	-0.11023	-0.15484	-0.22984	-0.31229	-0.15365	-0.18229	-0.12927	-0.23124	-0.11248	-0.27029	-0.38012	-0.18929	-0.21122	-0.40037	-0.14903	-0.30115	-0.15000	-0.13475	-0.18201	-0.19508	-0.02064	-0.18860	-0.22299	-0.14687	-0.10446	0.04148	-0.13095	-0.40550	-0.10954	-0.16399	0.01817	-0.32979	-0.19693	-0.02697	-0.27621	-0.23837	-0.20693	-0.15348	-0.05751	-0.15186	-0.44244	-0.17560	-0.33345	-0.24836	-0.28533	-0.11170	-0.28865	-0.34856	-0.17054	-0.43623	-0.24810	-0.05985	-0.03452	-0.00154	-0.02866	-0.17928	-0.02963	-0.23294	-0.09369	-0.14241	-0.14307	0.02673	0.02093	-0.37402	-0.18903	-0.28319	-0.19310	-0.06947	-0.26376	-0.04528	-0.06919	-0.04371	-0.05885
2	-0.31523	-0.08193	-0.10248	-0.25527	-0.16875	-0.34487	-0.49605	-0.10708	-0.40341	-0.00731	-0.11721	-0.37804	-0.19505	-0.13812	-0.28489	-0.19911	-0.11548	-0.02341	-0.06869	-0.11534	0.01821	0.00506	-0.20159	-0.19059	-0.15683	-0.08817	-0.04287	0.01118	-0.18802	-0.25431	-0.17777	-0.17292	-0.07645	-0.04610	-0.24037	-0.27603	-0.30986	-0.24523	-0.44431	-0.22365	-0.30530	-0.07849	-0.50536	0.10357	-0.28596	-0.41957	-0.16499	-0.14627	-0.01793	-0.24213	0.05601	-0.19255	-0.26544	-0.08165	-0.21809	-0.24735	-0.26897	-0.09433	0.07458	-0.21918	-0.35685	-0.40185	-0.18364	-0.29026	-0.30642	-0.41499	-0.19435	-0.25861	-0.20634	-0.32026	-0.15866	-0.36264	-0.48288	-0.27656	-0.30906	-0.51689	-0.21478	-0.42220	-0.24235	-0.19869	-0.27765	-0.28208	-0.02821	-0.29249	-0.33347	-0.24015	-0.14422	0.06024	-0.21287	-0.53109	-0.13564	-0.24158	0.04172	-0.41670	-0.27123	-0.05647	-0.37534	-0.36681	-0.30371	-0.20273	-0.07744	-0.22016	-0.57324	-0.25357	-0.45773	-0.34354	-0.41938	-0.18402	-0.41519	-0.48911	-0.29946	-0.60552	-0.35985	-0.10734	-0.07862	-0.02033	-0.05319	-0.29382	-0.08348	-0.36874	-0.15853	-0.23893	-0.23840	0.01325	0.03293	-0.53032	-0.25622	-0.39006	-0.28345	-0.14538	-0.38363	-0.11116	-0.14330	-0.07945	-0.11479
3	-0.39923	-0.16715	-0.19843	-0.31456	-0.25470	-0.42250	-0.58485	-0.22330	-0.44633	-0.06716	-0.20370	-0.47867	-0.30378	-0.22456	-0.39671	-0.30794	-0.20350	-0.10851	-0.13869	-0.20939	-0.10177	-0.07217	-0.29866	-0.29594	-0.27059	-0.18476	-0.14314	-0.06748	-0.34244	-0.36019	-0.27303	-0.28689	-0.17466	-0.14276	-0.35356	-0.39758	-0.40133	-0.31672	-0.53250	-0.34810	-0.39878	-0.19279	-0.61798	0.07439	-0.37397	-0.53033	-0.26025	-0.27336	-0.09106	-0.39276	-0.02474	-0.29646	-0.38610	-0.18601	-0.32987	-0.37682	-0.40047	-0.19089	0.05240	-0.32294	-0.46487	-0.50581	-0.31053	-0.43775	-0.39818	-0.52893	-0.28432	-0.39034	-0.33961	-0.43654	-0.26574	-0.47223	-0.55899	-0.39302	-0.42264	-0.61209	-0.31965	-0.55718	-0.38327	-0.32008	-0.40355	-0.41602	-0.09943	-0.40826	-0.47984	-0.37453	-0.27984	0.00227	-0.33861	-0.64686	-0.22189	-0.34448	-0.02051	-0.51466	-0.37818	-0.16107	-0.49187	-0.52552	-0.41862	-0.29937	-0.17395	-0.35542	-0.67727	-0.38384	-0.56126	-0.45559	-0.57272	-0.32504	-0.54856	-0.61871	-0.45377	-0.75347	-0.51704	-0.24247	-0.20764	-0.11285	-0.16005	-0.42124	-0.20839	-0.50939	-0.28563	-0.38137	-0.38895	-0.09718	-0.03389	-0.66357	-0.36931	-0.52393	-0.39605	-0.28245	-0.47649	-0.23094	-0.31344	-0.20833	-0.24484
4	-0.46209	-0.26227	-0.30100	-0.35978	-0.34214	-0.48165	-0.65157	-0.35130	-0.47797	-0.14203	-0.29849	-0.55939	-0.41208	-0.30239	-0.50286	-0.41759	-0.28561	-0.21319	-0.22771	-0.29260	-0.25283	-0.16126	-0.37666	-0.39881	-0.38539	-0.26986	-0.24191	-0.16416	-0.50636	-0.45129	-0.37357	-0.39027	-0.27845	-0.28580	-0.46478	-0.50997	-0.47789	-0.37648	-0.60580	-0.46091	-0.47220	-0.32792	-0.72043	0.02713	-0.44324	-0.61441	-0.34277	-0.42212	-0.18522	-0.53782	-0.12877	-0.39292	-0.49726	-0.29944	-0.43940	-0.49112	-0.52396	-0.29115	0.00989	-0.41856	-0.54836	-0.58387	-0.43870	-0.56088	-0.47067	-0.62569	-0.38175	-0.52309	-0.47156	-0.53963	-0.37739	-0.58183	-0.61754	-0.50707	-0.51560	-0.69144	-0.41689	-0.67362	-0.51906	-0.44641	-0.51547	-0.54969	-0.17526	-0.50816	-0.62824	-0.49417	-0.44701	-0.07165	-0.45438	-0.73765	-0.31316	-0.43119	-0.09586	-0.61064	-0.47700	-0.27541	-0.60335	-0.66764	-0.51303	-0.38852	-0.28941	-0.49112	-0.75976	-0.53108	-0.64575	-0.55656	-0.71432	-0.48120	-0.66690	-0.73596	-0.58799	-0.87732	-0.68586	-0.40614	-0.36614	-0.21601	-0.28709	-0.52823	-0.33922	-0.63141	-0.41863	-0.51485	-0.53168	-0.23214	-0.12531	-0.77699	-0.48954	-0.66500	-0.50057	-0.41910	-0.54733	-0.35272	-0.50303	-0.36490	-0.38230
5	-0.50928	-0.37690	-0.41330	-0.39586	-0.43459	-0.53363	-0.68158	-0.48512	-0.48802	-0.24523	-0.40893	-0.62485	-0.51964	-0.38486	-0.58684	-0.52736	-0.35392	-0.33791	-0.34602	-0.37042	-0.42671	-0.26345	-0.44733	-0.48604	-0.49764	-0.34767	-0.35312	-0.28878	-0.66388	-0.51829	-0.47701	-0.48091	-0.39167	-0.49488	-0.57705	-0.61205	-0.53859	-0.43146	-0.64424	-0.55964	-0.52780	-0.48759	-0.77931	-0.08585	-0.50385	-0.66464	-0.42477	-0.59411	-0.31690	-0.67341	-0.28655	-0.47035	-0.58670	-0.42931	-0.55705	-0.59083	-0.64939	-0.40096	-0.08669	-0.51742	-0.60822	-0.61841	-0.56966	-0.65617	-0.53721	-0.68865	-0.46476	-0.63356	-0.58999	-0.60706	-0.48315	-0.66197	-0.63913	-0.59458	-0.59315	-0.72523	-0.50606	-0.74813	-0.63495	-0.56232	-0.61661	-0.65806	-0.27728	-0.57739	-0.73928	-0.60156	-0.64301	-0.19243	-0.56137	-0.78858	-0.41719	-0.50306	-0.22592	-0.67084	-0.55333	-0.41524	-0.67784	-0.77345	-0.58743	-0.47258	-0.43889	-0.62537	-0.79764	-0.66185	-0.68918	-0.62439	-0.80610	-0.63195	-0.74916	-0.80974	-0.69619	-0.95584	-0.82617	-0.60232	-0.54819	-0.34827	-0.44590	-0.61810	-0.48271	-0.71392	-0.54735	-0.62926	-0.67504	-0.41521	-0.27324	-0.84242	-0.59432	-0.77087	-0.58025	-0.55276	-0.59049	-0.46663	-0.70843	-0.56409	-0.53911
6	-0.56289	-0.49749	-0.51240	-0.44229	-0.52651	-0.59528	-0.70237	-0.60138	-0.49597	-0.35549	-0.52749	-0.68920	-0.62107	-0.47561	-0.65699	-0.62931	-0.41997	-0.45637	-0.47425	-0.45690	-0.57718	-0.37781	-0.52444	-0.56404	-0.61006	-0.42998	-0.46201	-0.42168	-0.78790	-0.57075	-0.56683	-0.56403	-0.49678	-0.71739	-0.67811	-0.69899	-0.59091	-0.48865	-0.66641	-0.64999	-0.58023	-0.64154	-0.80239	-0.25818	-0.56880	-0.70157	-0.51136	-0.75014	-0.45761	-0.78184	-0.47345	-0.53406	-0.66225	-0.55502	-0.67222	-0.67574	-0.76832	-0.51748	-0.22908	-0.61009	-0.65775	-0.63643	-0.68890	-0.73232	-0.60498	-0.72499	-0.52914	-0.71393	-0.68712	-0.64712	-0.57465	-0.70431	-0.63741	-0.65375	-0.66038	-0.72047	-0.59274	-0.78920	-0.73323	-0.65904	-0.70418	-0.73422	-0.39561	-0.62899	-0.80312	-0.69141	-0.83477	-0.34859	-0.65591	-0.81265	-0.52565	-0.56486	-0.39870	-0.69807	-0.60587	-0.56007	-0.70987	-0.84366	-0.64426	-0.55141	-0.59487	-0.74459	-0.80042	-0.75504	-0.70307	-0.66272	-0.85002	-0.76072	-0.80183	-0.84233	-0.78573	-0.99963	-0.92187	-0.80109	-0.72884	-0.49790	-0.61856	-0.69647	-0.62473	-0.76608	-0.66610	-0.72691	-0.80920	-0.62389	-0.45764	-0.87338	-0.67350	-0.82821	-0.63809	-0.67601	-0.61642	-0.56340	-0.89904	-0.77374	-0.69806
7	-0.61213	-0.60530	-0.58428	-0.49504	-0.60411	-0.65041	-0.71993	-0.69084	-0.51469	-0.45085	-0.63508	-0.73955	-0.70285	-0.55786	-0.72634	-0.71066	-0.49143	-0.55322	-0.58812	-0.54448	-0.68822	-0.49680	-0.59795	-0.64255	-0.71674	-0.51235	-0.53886	-0.54263	-0.87324	-0.61575	-0.63269	-0.64207	-0.57894	-0.90468	-0.75639	-0.76452	-0.63599	-0.54040	-0.68550	-0.72824	-0.62860	-0.76652	-0.81117	-0.45911	-0.63558	-0.73309	-0.59029	-0.86717	-0.58526	-0.85388	-0.65508	-0.59404	-0.73368	-0.65762	-0.76656	-0.73604	-0.86378	-0.63258	-0.39169	-0.68080	-0.69970	-0.64935	-0.78387	-0.78556	-0.67048	-0.75047	-0.58252	-0.76694	-0.75844	-0.67915	-0.64592	-0.71696	-0.63925	-0.69608	-0.71631	-0.70169	-0.67637	-0.81323	-0.81514	-0.73353	-0.77095	-0.78242	-0.50691	-0.67651	-0.82889	-0.75634	-0.98850	-0.50802	-0.73041	-0.82864	-0.62354	-0.61888	-0.57733	-0.71208	-0.64046	-0.68498	-0.71176	-0.88663	-0.68446	-0.62134	-0.73385	-0.83516	-0.79304	-0.80593	-0.70924	-0.68590	-0.86278	-0.85881	-0.84139	-0.85704	-0.85992	-1.02426	-0.97538	-0.97031	-0.88279	-0.63830	-0.77542	-0.76001	-0.74518	-0.80222	-0.77177	-0.81020	-0.91813	-0.81413	-0.64295	-0.88960	-0.72868	-0.84584	-0.68462	-0.77876	-0.63542	-0.64375	-1.04440	-0.95257	-0.83386
8	-0.63371	-0.68332	-0.62600	-0.53214	-0.65428	-0.67508	-0.72036	-0.75116	-0.53030	-0.51936	-0.71088	-0.75352	-0.74935	-0.60991	-0.78723	-0.75899	-0.55692	-0.62483	-0.66967	-0.60608	-0.75339	-0.60247	-0.64052	-0.71168	-0.78266	-0.57080	-0.56454	-0.63594	-0.91742	-0.64904	-0.67240	-0.70793	-0.62970	-1.03181	-0.80660	-0.80412	-0.66212	-0.56562	-0.69836	-0.77892	-0.65398	-0.85346	-0.82298	-0.65223	-0.67856	-0.74450	-0.64148	-0.94232	-0.69329	-0.88952	-0.80519	-0.64660	-0.79563	-0.73385	-0.82236	-0.76064	-0.91818	-0.73937	-0.54474	-0.71664	-0.71992	-0.64646	-0.84976	-0.80112	-0.71420	-0.76571	-0.64042	-0.80125	-0.80470	-0.71229	-0.69986	-0.71489	-0.64782	-0.73222	-0.74927	-0.68256	-0.74309	-0.82435	-0.87283	-0.79307	-0.80807	-0.81386	-0.59672	-0.71290	-0.83688	-0.79359	-1.09507	-0.64884	-0.77844	-0.83415	-0.70236	-0.65854	-0.73369	-0.72651	-0.66665	-0.77558	-0.70663	-0.90770	-0.70623	-0.67601	-0.84343	-0.90028	-0.78493	-0.83564	-0.71043	-0.70503	-0.85950	-0.93312	-0.87029	-0.86465	-0.90747	-1.02546	-1.00467	-1.09524	-1.00377	-0.75614	-0.90160	-0.78976	-0.83769	-0.81628	-0.86339	-0.87453	-0.98788	-0.96273	-0.80458	-0.88873	-0.77641	-0.84863	-0.72502	-0.85749	-0.63942	-0.71209	-1.13455	-1.07836	-0.92945
9	-0.62375	-0.72090	-0.63927	-0.53622	-0.67298	-0.66527	-0.69175	-0.76937	-0.53455	-0.56109	-0.74233	-0.72754	-0.75327	-0.62219	-0.80379	-0.76928	-0.58322	-0.66163	-0.71347	-0.62027	-0.76846	-0.66339	-0.63999	-0.73924	-0.78374	-0.58694	-0.54960	-0.68911	-0.90913	-0.65054	-0.68542	-0.74355	-0.64481	-1.09867	-0.82249	-0.81537	-0.66387	-0.55969	-0.69168	-0.78709	-0.64489	-0.89494	-0.82793	-0.81023	-0.68318	-0.72604	-0.65605	-0.97111	-0.76727	-0.88436	-0.90549	-0.66184	-0.81462	-0.77622	-0.83259	-0.74885	-0.92406	-0.81946	-0.66331	-0.71653	-0.70928	-0.60799	-0.87860	-0.77386	-0.72416	-0.76610	-0.69117	-0.80929	-0.82231	-0.73554	-0.73412	-0.70748	-0.65420	-0.76010	-0.75228	-0.66577	-0.77234	-0.81739	-0.88730	-0.83479	-0.81015	-0.82819	-0.65584	-0.71887	-0.82910	-0.80168	-1.14937	-0.75882	-0.79388	-0.82197	-0.75645	-0.67537	-0.84850	-0.73774	-0.68143	-0.82127	-0.69950	-0.90035	-0.70629	-0.70637	-0.91048	-0.93571	-0.77379	-0.85179	-0.69927	-0.71467	-0.83592	-0.97865	-0.87850	-0.86375	-0.91012	-0.99280	-1.01182	-1.16700	-1.08200	-0.84110	-0.98778	-0.77953	-0.89324	-0.79630	-0.92260	-0.90174	-1.00365	-1.05847	-0.92806	-0.85975	-0.81534	-0.84200	-0.75018	-0.90542	-0.62160	-0.74961	-1.16512	-1.14486	-0.97337
10	-0.60606	-0.72226	-0.62673	-0.52478	-0.66856	-0.64809	-0.65373	-0.74718	-0.52870	-0.57666	-0.73509	-0.69402	-0.72751	-0.61174	-0.77412	-0.74835	-0.57043	-0.66068	-0.71887	-0.59878	-0.74084	-0.66998	-0.61548	-0.72572	-0.74506	-0.56646	-0.52395	-0.70018	-0.85907	-0.62510	-0.67550	-0.73563	-0.62896	-1.09940	-0.80545	-0.80023	-0.64526	-0.53568	-0.66826	-0.75565	-0.61073	-0.88671	-0.81146	-0.91601	-0.65377	-0.68646	-0.64049	-0.95314	-0.79585	-0.84387	-0.94629	-0.63825	-0.78952	-0.78044	-0.80539	-0.71849	-0.89479	-0.85148	-0.73297	-0.68974	-0.67562	-0.55494	-0.86766	-0.72534	-0.70365	-0.74615	-0.70817	-0.78479	-0.80703	-0.72624	-0.74014	-0.69219	-0.64311	-0.76154	-0.72731	-0.64560	-0.75249	-0.78696	-0.85196	-0.84448	-0.78077	-0.81562	-0.68083	-0.68154	-0.79706	-0.78386	-1.14882	-0.83272	-0.77360	-0.78752	-0.78249	-0.66286	-0.91163	-0.72964	-0.67440	-0.81974	-0.68088	-0.85534	-0.68469	-0.70812	-0.92085	-0.93197	-0.74880	-0.84586	-0.66603	-0.70054	-0.78561	-0.98095	-0.84953	-0.83984	-0.86210	-0.92304	-0.98562	-1.18136	-1.10560	-0.88456	-1.02837	-0.73753	-0.90295	-0.73571	-0.92928	-0.88168	-0.96517	-1.09957	-1.00410	-0.79762	-0.82737	-0.81864	-0.74320	-0.91311	-0.58334	-0.74588	-1.13772	-1.15404	-0.96338
