1	0.07967	-0.01095	-0.00719	0.15727	-0.03937	0.04503	0.04169	-0.01246	0.26146	0.00156	-0.02859	0.04602	-0.03903	0.00083	0.02591	-0.04674	0.01241	0.00055	-0.01962	0.00517	0.03051	0.01240	0.03077	-0.03093	-0.02685	-0.00127	0.00465	0.00062	-0.02123	0.00267	-0.02178	0.03413	0.00321	0.01381	0.03279	0.02240	0.00780	0.01941	0.01939	0.01769	0.06301	-0.01210	-0.01134	0.00643	0.06761	0.10204	0.02078	0.00580	-0.00202	-0.01592	0.02017	0.02901	-0.02606	-0.00816	-0.01925	0.02870	0.01098	0.00675	0.00129	-0.01504	0.06089	0.05102	0.00065	0.07188	0.14422	0.12466	0.08663	0.06853	0.04389	0.12245	0.03653	0.12540	0.28587	0.00406	0.05298	0.15377	0.02786	0.03002	0.01174	0.01136	0.02453	0.01383	-0.00158	0.12219	0.00817	0.02713	0.05120	-0.00453	0.03845	0.05406	0.01071	0.04507	0.00774	0.12680	0.01727	0.00407	0.10011	0.07489	0.03091	0.02569	-0.00055	0.03848	0.32025	0.03144	0.09793	0.06050	0.11291	0.00675	-0.00048	0.09421	0.00599	0.07963	0.06390	0.00614	0.00858	0.00025	0.00436	0.02759	0.00190	0.17013	-0.00258	0.01635	-0.01804	-0.00412	0.00306	0.07154	0.04344	0.06239	0.05103	-0.02123	-0.01825	-0.00333	0.01341	0.00686	0.00033
2	0.15058	-0.00992	-0.00228	0.25402	-0.03322	0.11670	0.12035	-0.01322	0.38667	0.00125	-0.02946	0.11434	-0.04032	0.02451	0.08099	-0.04644	0.03790	-0.00539	-0.01862	0.02945	0.00928	0.00302	0.08159	-0.03004	-0.02596	0.00592	-0.00535	0.00068	-0.02768	0.02644	-0.01414	0.07289	0.01433	0.01258	0.06455	0.05195	0.04378	0.05425	0.08395	0.04460	0.11769	-0.01909	0.05427	0.01227	0.13434	0.18790	0.05939	0.01504	-0.00042	-0.01815	0.02186	0.06802	-0.00458	-0.01018	-0.00020	0.06584	0.04060	0.02118	0.00089	0.00267	0.12251	0.11985	0.01459	0.14475	0.22037	0.21382	0.12968	0.11433	0.08233	0.19611	0.06289	0.19456	0.41257	0.03183	0.10784	0.24620	0.06275	0.07530	0.03437	0.02859	0.05712	0.04153	0.00269	0.21531	0.03473	0.06074	0.07573	-0.00711	0.07802	0.12342	0.02680	0.08495	0.01818	0.19396	0.05223	0.01515	0.16473	0.13288	0.06948	0.05749	0.00680	0.06999	0.46110	0.06106	0.17345	0.10846	0.18827	0.01966	0.02748	0.16218	0.02757	0.15052	0.11179	0.01357	0.02087	0.00638	0.01133	0.06208	0.00890	0.28044	0.00521	0.04240	-0.01636	-0.00210	0.00478	0.13435	0.07790	0.11662	0.09706	-0.03975	-0.00373	-0.00175	0.03111	0.01362	0.00810
3	0.24236	-0.00623	0.01205	0.35642	-0.01795	0.21235	0.22693	-0.00864	0.49115	0.00055	-0.02942	0.20758	-0.03076	0.07051	0.17629	-0.03806	0.08999	-0.02199	-0.02529	0.07796	-0.03518	-0.02076	0.15533	-0.01842	-0.01448	0.02801	-0.01048	0.00661	-0.02741	0.07077	0.00866	0.13904	0.03982	0.04090	0.12086	0.10278	0.10052	0.10419	0.17929	0.09144	0.19152	-0.03917	0.16087	0.01090	0.22154	0.29545	0.12682	0.03902	-0.00416	-0.01081	-0.00911	0.13928	0.04173	-0.01393	0.03842	0.12496	0.09374	0.05412	-0.00363	0.03849	0.20473	0.21271	0.04572	0.23564	0.31727	0.33303	0.21416	0.19574	0.15219	0.30034	0.11879	0.28848	0.53798	0.08119	0.18495	0.35291	0.12172	0.14440	0.07636	0.06196	0.10871	0.09161	0.00640	0.33437	0.08469	0.11601	0.15378	-0.00085	0.14373	0.21665	0.05750	0.14355	-0.00745	0.28220	0.10985	0.04715	0.25470	0.21542	0.12707	0.11191	0.02316	0.13117	0.60134	0.11617	0.26375	0.17670	0.28936	0.04870	0.07608	0.24732	0.06733	0.24170	0.18873	0.03518	0.05764	0.02970	0.03655	0.11186	0.02671	0.40172	0.02305	0.08894	-0.00868	0.01572	-0.00342	0.21415	0.13797	0.20026	0.16575	-0.06927	0.02654	0.00660	0.07339	0.03798	0.02583
4	0.34030	0.02212	0.05197	0.45264	0.02727	0.32051	0.34197	0.02595	0.58435	0.02222	-0.00266	0.31447	0.00887	0.14357	0.30679	0.00165	0.16238	-0.01892	-0.01101	0.14839	-0.05857	-0.02977	0.24152	0.01737	0.02860	0.07025	0.00620	0.02961	0.00163	0.13417	0.05814	0.21823	0.08012	0.08271	0.19982	0.17385	0.17468	0.16534	0.29132	0.15481	0.27354	-0.04490	0.29598	0.00370	0.31762	0.40907	0.21941	0.08440	0.00730	0.01814	-0.03924	0.23476	0.12278	0.00238	0.11146	0.19870	0.17374	0.11019	-0.00116	0.10134	0.29684	0.31367	0.10265	0.32787	0.41293	0.46550	0.32180	0.29550	0.23830	0.41147	0.19223	0.39750	0.65431	0.15231	0.27414	0.46317	0.20053	0.23003	0.13604	0.11218	0.17529	0.16461	0.02631	0.45616	0.15813	0.18579	0.26098	0.01336	0.22390	0.32143	0.10817	0.21049	-0.01989	0.38162	0.18867	0.10313	0.35897	0.30753	0.19762	0.18681	0.06382	0.21287	0.73145	0.19544	0.35767	0.25589	0.40066	0.09723	0.14214	0.34284	0.12399	0.34383	0.28786	0.07060	0.10860	0.06990	0.07926	0.17077	0.05670	0.51347	0.05839	0.15238	0.01820	0.03980	-0.00591	0.30248	0.21893	0.30757	0.24841	-0.08620	0.06551	0.02956	0.13028	0.07375	0.06161
5	0.43896	0.07667	0.11674	0.54284	0.10120	0.43833	0.45212	0.09017	0.65271	0.07028	0.05130	0.42931	0.07655	0.24084	0.45486	0.07015	0.24441	0.00714	0.02790	0.23498	-0.05478	-0.02278	0.33789	0.07462	0.10007	0.12612	0.04068	0.07317	0.06129	0.20797	0.13373	0.30380	0.13750	0.15263	0.30061	0.26132	0.25959	0.23581	0.40446	0.23073	0.35727	-0.03099	0.43928	-0.01012	0.41994	0.51413	0.33326	0.15605	0.03805	0.06916	-0.07095	0.34103	0.22826	0.04017	0.21677	0.28247	0.27916	0.18892	0.01555	0.18834	0.39085	0.40632	0.18559	0.41651	0.51165	0.58827	0.43023	0.39669	0.33146	0.50449	0.27502	0.49843	0.73401	0.23318	0.36950	0.55047	0.29241	0.31676	0.20558	0.17368	0.25264	0.24968	0.06369	0.55970	0.24371	0.26551	0.39779	0.04253	0.31444	0.42099	0.17903	0.28046	-0.02577	0.46699	0.27644	0.18633	0.45433	0.39542	0.27447	0.27554	0.13310	0.31227	0.82205	0.28760	0.43644	0.33071	0.49644	0.16283	0.21595	0.42964	0.19101	0.44244	0.39150	0.12374	0.17405	0.13309	0.14513	0.23478	0.10015	0.59524	0.10837	0.22533	0.06116	0.07668	-0.00072	0.38331	0.30888	0.41767	0.33179	-0.08921	0.10840	0.06422	0.20199	0.12686	0.11580
6	0.55340	0.16059	0.20082	0.65110	0.20519	0.57673	0.55902	0.17840	0.71847	0.14657	0.13775	0.55591	0.17123	0.36686	0.61418	0.16577	0.33905	0.05935	0.09971	0.34597	-0.01306	0.00439	0.45320	0.14904	0.19864	0.19841	0.09313	0.13744	0.14651	0.28921	0.22905	0.39539	0.20783	0.24412	0.41550	0.35937	0.35424	0.31852	0.51659	0.31931	0.44869	0.01018	0.57536	-0.02149	0.53681	0.61779	0.47217	0.24735	0.09139	0.13834	-0.08637	0.45389	0.35198	0.09942	0.35016	0.37276	0.40531	0.28841	0.05653	0.29417	0.48962	0.49355	0.28889	0.50344	0.61698	0.69744	0.52941	0.48817	0.42342	0.57871	0.35886	0.57836	0.78623	0.31559	0.46905	0.61030	0.39767	0.39877	0.28141	0.24039	0.33599	0.33697	0.11813	0.65112	0.32882	0.34869	0.54426	0.08685	0.40963	0.51273	0.26606	0.35206	-0.01433	0.53294	0.36422	0.28918	0.52762	0.47339	0.35325	0.37462	0.22849	0.41979	0.87531	0.37775	0.49937	0.39601	0.56900	0.23926	0.29254	0.50196	0.26575	0.53382	0.48511	0.19116	0.24691	0.21620	0.23087	0.30283	0.15412	0.65161	0.16965	0.30442	0.11752	0.12469	0.01858	0.45501	0.39707	0.51218	0.41187	-0.07731	0.15311	0.10675	0.28010	0.19267	0.18503
7	0.66912	0.26666	0.29307	0.76932	0.32962	0.71561	0.66162	0.28137	0.79508	0.24190	0.25066	0.67693	0.28351	0.50568	0.79061	0.27899	0.45093	0.13357	0.19917	0.47346	0.05768	0.05371	0.57543	0.24047	0.31952	0.28277	0.15180	0.21601	0.24721	0.37654	0.33340	0.49154	0.28327	0.34588	0.53361	0.45987	0.45394	0.40563	0.62812	0.41517	0.54314	0.07819	0.70165	-0.01844	0.66275	0.71918	0.62107	0.34862	0.16576	0.21855	-0.07104	0.57700	0.49391	0.17647	0.49677	0.45848	0.53809	0.40467	0.12564	0.40638	0.58923	0.57667	0.40360	0.58164	0.72440	0.79777	0.62153	0.56560	0.50721	0.64468	0.43681	0.63475	0.83611	0.39598	0.56810	0.65144	0.51330	0.47460	0.35951	0.30758	0.41805	0.42002	0.18606	0.73853	0.40560	0.42774	0.67747	0.14186	0.50182	0.59864	0.36207	0.42424	0.02764	0.58598	0.44777	0.39827	0.57762	0.53981	0.42969	0.47879	0.34123	0.52510	0.90977	0.45540	0.55294	0.45324	0.62071	0.32024	0.36980	0.56369	0.34450	0.61635	0.56108	0.26588	0.31853	0.31043	0.32773	0.37000	0.21345	0.69192	0.23899	0.38657	0.18242	0.17729	0.05606	0.51904	0.47820	0.58418	0.48965	-0.05000	0.19766	0.15472	0.35401	0.26205	0.26206
8	0.75621	0.37802	0.38052	0.86137	0.45661	0.82101	0.74160	0.38506	0.86316	0.33999	0.37247	0.76365	0.39569	0.62803	0.96771	0.39339	0.56635	0.21838	0.31039	0.58929	0.14061	0.12037	0.67297	0.33979	0.43399	0.36218	0.20052	0.29680	0.34771	0.46294	0.43378	0.58336	0.35388	0.44769	0.64196	0.55197	0.54530	0.47660	0.73376	0.50448	0.62093	0.16357	0.82748	0.00903	0.76631	0.80055	0.75040	0.44888	0.25347	0.29968	-0.02254	0.70071	0.64382	0.26223	0.63098	0.52533	0.65560	0.52923	0.21706	0.50513	0.67288	0.64196	0.51781	0.63537	0.80856	0.88543	0.72054	0.62971	0.57773	0.70937	0.50640	0.67597	0.88855	0.47660	0.65191	0.68483	0.62495	0.54224	0.43196	0.37422	0.48775	0.49839	0.25729	0.81208	0.47583	0.49470	0.78557	0.20046	0.58092	0.67366	0.45657	0.48927	0.09601	0.63573	0.52863	0.49700	0.61837	0.59332	0.49742	0.57768	0.45748	0.62359	0.93495	0.52492	0.59764	0.50702	0.65773	0.40277	0.44550	0.61862	0.41826	0.68255	0.62311	0.33949	0.38391	0.40542	0.42506	0.42237	0.27233	0.70947	0.31238	0.46554	0.24653	0.22840	0.10818	0.57086	0.55835	0.64285	0.56623	-0.01012	0.23743	0.20535	0.41538	0.32567	0.33511
9	0.79832	0.47402	0.45316	0.89179	0.56707	0.87313	0.77846	0.46977	0.90678	0.42930	0.47925	0.79823	0.48647	0.70781	1.08970	0.49060	0.64381	0.29921	0.41509	0.65799	0.21842	0.18800	0.72044	0.42349	0.51090	0.41420	0.23010	0.36484	0.42877	0.52562	0.51846	0.64981	0.40940	0.54147	0.72449	0.62510	0.61527	0.51795	0.81194	0.56726	0.66180	0.25279	0.93799	0.06142	0.82140	0.84253	0.83497	0.53483	0.34110	0.36868	0.05107	0.78413	0.76234	0.34415	0.72881	0.56397	0.73704	0.64078	0.31655	0.57575	0.72276	0.66060	0.61470	0.65226	0.85110	0.95068	0.80981	0.66959	0.62697	0.75946	0.56138	0.70757	0.93165	0.55183	0.70761	0.71269	0.70645	0.59342	0.48229	0.43439	0.53446	0.56563	0.32129	0.84556	0.53424	0.54234	0.85874	0.25660	0.63600	0.72768	0.53937	0.53686	0.17966	0.67744	0.59909	0.56941	0.65136	0.62465	0.54817	0.65638	0.55999	0.70510	0.94759	0.58511	0.62515	0.55045	0.67302	0.47831	0.50956	0.66331	0.47042	0.71864	0.66695	0.40315	0.43573	0.48985	0.51213	0.45087	0.32268	0.69315	0.37699	0.52511	0.29725	0.27274	0.16820	0.59828	0.63199	0.68776	0.63045	0.03743	0.26635	0.24898	0.45697	0.37724	0.39212
10	0.81996	0.54320	0.50283	0.88592	0.65314	0.89999	0.78698	0.52303	0.92442	0.49925	0.55659	0.80979	0.54977	0.75200	1.13441	0.56071	0.67211	0.36214	0.49661	0.68051	0.27723	0.23977	0.73129	0.47729	0.54621	0.43372	0.24711	0.40961	0.47960	0.56042	0.58019	0.67299	0.44434	0.61150	0.77249	0.67263	0.65909	0.53477	0.85900	0.59567	0.66799	0.32992	1.01175	0.13212	0.82406	0.84847	0.87093	0.59397	0.41287	0.41682	0.13535	0.81293	0.83091	0.41021	0.78192	0.58163	0.78088	0.71314	0.40813	0.61442	0.73936	0.64874	0.68000	0.64515	0.85042	0.98113	0.85525	0.67632	0.64699	0.76908	0.59159	0.72583	0.94157	0.60411	0.72973	0.72875	0.73737	0.61974	0.50004	0.47676	0.55405	0.61013	0.36959	0.81972	0.57131	0.56775	0.88918	0.30527	0.65836	0.75115	0.60162	0.55697	0.26426	0.69480	0.64593	0.60549	0.66713	0.62319	0.57662	0.70402	0.62714	0.75603	0.93357	0.62702	0.62399	0.57008	0.65889	0.53361	0.54617	0.68367	0.48983	0.71549	0.68145	0.44849	0.46542	0.55231	0.57877	0.45460	0.35618	0.63720	0.41809	0.55301	0.32635	0.30595	0.22738	0.59274	0.68222	0.71049	0.66368	0.08623	0.28070	0.27727	0.47394	0.41201	0.42448
