1	-0.60817	0.83840	-0.17815	-0.43576	-0.42681	-0.17950	-1.36014	-0.98793	-2.91905	-1.07779	1.01587	-0.02321	-1.92365	1.03472	1.18963	1.42141	1.22485	-2.23503	0.38309	1.16391	1.25803	0.59582	2.09074	1.59399	0.47332	0.57018	2.55002	1.89442	-0.27033	3.14055	0.25009	1.51066	0.19136	2.08467	3.61398	0.41490	1.59823	1.02641	-0.14762	1.06855	0.66066	2.89599	1.45310	1.88591	2.57169	2.49251	-0.33975	-0.47812	2.66431	1.69031	2.00532	1.48484	0.10562	2.80962	-1.92736	1.39184	0.57062	0.37288	1.40692	0.95295	3.79977	0.89783	-0.12084
2	-1.15906	0.19655	-0.80600	-1.02409	-0.99486	-0.83996	-1.99666	-1.56647	-3.50494	-1.58553	0.35225	-0.62302	-2.50201	0.38270	0.54483	0.81705	0.59402	-2.84306	-0.20483	0.52046	0.65697	-0.07498	1.43379	0.94596	-0.23765	-0.08665	1.98149	1.28014	-0.82424	2.51684	-0.39334	0.91935	-0.44617	1.43771	3.03868	-0.28602	1.02269	0.46412	-0.75734	0.46106	0.05746	2.34649	0.85734	1.40087	2.03956	1.90297	-0.90450	-1.10427	2.01073	1.09969	1.37722	0.88025	-0.54451	2.18514	-2.47682	0.75111	-0.08404	-0.25526	0.81096	0.32985	3.26745	0.24993	-0.76163
3	-1.69933	-0.44880	-1.43244	-1.61273	-1.55141	-1.49835	-2.62365	-2.14013	-4.08306	-2.08663	-0.31193	-1.21978	-3.06329	-0.26985	-0.10804	0.20467	-0.04511	-3.44232	-0.79975	-0.12994	0.04606	-0.74774	0.76611	0.27969	-0.94869	-0.74375	1.38974	0.64763	-1.37826	1.85888	-1.03577	0.31241	-1.08833	0.77302	2.42488	-0.99513	0.43977	-0.10673	-1.37368	-0.15194	-0.55756	1.76494	0.24171	0.89505	1.47214	1.28705	-1.47211	-1.72850	1.32900	0.49572	0.71847	0.25939	-1.19386	1.52685	-3.02360	0.09785	-0.74947	-0.89522	0.19950	-0.30784	2.69035	-0.40746	-1.40432
4	-2.22661	-1.09319	-2.05331	-2.19917	-2.09337	-2.15121	-3.23815	-2.70688	-4.65206	-2.57986	-0.97197	-1.80966	-3.60610	-0.91809	-0.76383	-0.41114	-0.68771	-4.03106	-1.39791	-0.78204	-0.57101	-1.41796	0.09276	-0.39936	-1.65485	-1.39589	0.77927	0.00157	-1.92921	1.17271	-1.67321	-0.30499	-1.73139	0.09615	1.77966	-1.70818	-0.14553	-0.68248	-1.99323	-0.76666	-1.18052	1.15657	-0.38877	0.37322	0.87425	0.64966	-2.03970	-2.34735	0.62530	-0.11722	0.03435	-0.37271	-1.83867	0.84028	-3.56565	-0.56271	-1.42119	-1.54214	-0.42260	-0.95532	2.07518	-1.06935	-2.04539
5	-2.73908	-1.73276	-2.66515	-2.78141	-2.61847	-2.79567	-3.83799	-3.26517	-5.21109	-3.06448	-1.62393	-2.38954	-4.12984	-1.55783	-1.41804	-1.02633	-1.32946	-4.60813	-1.99592	-1.43117	-1.19086	-2.08172	-0.58181	-1.08611	-2.35189	-2.03859	0.15435	-0.65358	-2.47442	0.46405	-2.30243	-0.92809	-2.37206	-0.58776	1.10998	-2.42133	-0.72877	-1.25979	-2.61288	-1.37970	-1.80785	0.52635	-1.02947	-0.16005	0.25061	-0.00453	-2.60487	-2.95794	-0.09450	-0.73501	-0.67004	-1.01131	-2.47571	0.13089	-4.10136	-1.22584	-2.09522	-2.19153	-1.05091	-1.60813	1.42863	-1.73120	-2.68183
6	-3.23569	-2.36426	-3.26533	-3.35804	-3.12519	-3.42982	-4.42196	-3.81412	-5.75970	-3.54022	-2.26493	-2.95721	-4.63481	-2.18577	-2.06700	-1.63751	-1.96675	-5.17285	-2.59107	-2.07342	-1.81044	-2.73585	-1.25370	-1.77582	-3.03647	-2.66841	-0.48115	-1.31400	-3.01176	-0.26169	-2.92126	-1.55294	-3.00753	-1.27422	0.42253	-3.13161	-1.30642	-1.83611	-3.22986	-1.98823	-2.43634	-0.12095	-1.67627	-0.70069	-0.39436	-0.67124	-3.16588	-3.55805	-0.82498	-1.35413	-1.38983	-1.65233	-3.10267	-0.59611	-4.62957	-1.88761	-2.76811	-2.83965	-1.68157	-2.26231	0.75700	-2.38906	-3.31126
7	-3.71593	-2.98529	-3.85211	-3.92827	-3.61292	-4.05244	-4.98954	-4.35337	-6.29778	-4.00729	-2.89297	-3.51123	-5.12204	-2.79945	-2.70787	-2.24198	-2.59671	-5.72521	-3.18123	-2.70563	-2.42714	-3.37799	-1.91965	-2.46473	-3.70611	-3.28280	-1.12374	-1.97628	-3.53983	-0.99953	-3.52832	-2.17607	-3.63559	-1.95926	-0.27663	-3.83654	-1.87572	-2.40940	-3.84200	-2.58999	-3.06335	-0.78109	-2.32557	-1.24508	-1.05654	-1.34654	-3.72146	-4.14625	-1.56131	-1.97159	-2.12061	-2.29212	-3.71787	-1.33602	-5.14961	-2.54465	-3.43703	-3.48317	-2.31119	-2.91451	0.06646	-3.03960	-3.93193
8	-4.17987	-3.59425	-4.42458	-4.49191	-4.08185	-4.66297	-5.54097	-4.88309	-6.82570	-4.46638	-3.50701	-4.05090	-5.59319	-3.39722	-3.33863	-2.83775	-3.21717	-6.26586	-3.76479	-3.32536	-3.03889	-4.00665	-2.57712	-3.14965	-4.35930	-3.88019	-1.77037	-2.63750	-4.05782	-1.74503	-4.12306	-2.79462	-4.25459	-2.63946	-0.98201	-4.53417	-2.43472	-2.97818	-4.44773	-3.18326	-3.68678	-1.45035	-2.97437	-1.79013	-1.73213	-2.02692	-4.27087	-4.72178	-2.29932	-2.58486	-2.85847	-2.92751	-4.32028	-2.08460	-5.66129	-3.19435	-4.09977	-4.11941	-2.93700	-3.56193	-0.63731	-3.68026	-4.54274
9	-4.62834	-4.19015	-4.98262	-5.04924	-4.53288	-5.26182	-6.07737	-5.40399	-7.34429	-4.91858	-4.10704	-4.57632	-6.05053	-3.97842	-3.95816	-3.42358	-3.82675	-6.79584	-4.34074	-3.93108	-3.64406	-4.62111	-3.22445	-3.82788	-4.99547	-4.45996	-2.41853	-3.29542	-4.56556	-2.49448	-4.70586	-3.40669	-4.86359	-3.31230	-1.68878	-5.22338	-2.98230	-3.54167	-5.04596	-3.76703	-4.30500	-2.12552	-3.62033	-2.33348	-2.41774	-2.70959	-4.81395	-5.28444	-3.03546	-3.19218	-3.60003	-3.55608	-4.90975	-2.83806	-6.16490	-3.83502	-4.75485	-4.74646	-3.55706	-4.20235	-1.34924	-4.30935	-5.14332
10	-5.06259	-4.77282	-5.52686	-5.60094	-4.96758	-5.84990	-6.60031	-5.91721	-7.85469	-5.36530	-4.69356	-5.08837	-6.49660	-4.54311	-4.56612	-3.99874	-4.42476	-7.31662	-4.90873	-4.52208	-4.24151	-5.22130	-3.86058	-4.49764	-5.61494	-5.02255	-3.06615	-3.94846	-5.06351	-3.24478	-5.27776	-4.01111	-5.46234	-3.97592	-2.39289	-5.90372	-3.51807	-4.09960	-5.63612	-4.34075	-4.91705	-2.80401	-4.26167	-2.87325	-3.11051	-3.39215	-5.35111	-5.83491	-3.76695	-3.79235	-4.34258	-4.17604	-5.48673	-3.59310	-6.66115	-4.46583	-5.40144	-5.36306	-4.17008	-4.83413	-2.06474	-4.92583	-5.73383
