1	0.06775	0.07951	0.05022	0.09377	0.06436	0.06750	0.07254	0.04827	0.09597	0.08240	0.09196	0.06624	0.08961	0.04656	0.06810	0.06943	0.06945	0.09534	0.10466	0.06016	0.08747	0.08431	0.07095	0.08677	0.06628	0.08881	0.07775	0.10498	0.08159	0.09794	0.09290	0.09146	0.08465	0.08316	0.07794	0.07887	0.07640	0.05268	0.07992	0.08605	0.09702	0.09519	0.10144	0.11114	0.11105	0.09842	0.10840	0.06905	0.08499	0.07360	0.09521	0.09310	0.06283	0.07349	0.08977	0.05932	0.09615	0.09087	0.07328	0.08654	0.07975	0.10524	0.10009
2	0.09410	0.09991	0.07253	0.11155	0.08375	0.08183	0.09653	0.06780	0.10792	0.10166	0.11112	0.08152	0.10936	0.06596	0.08452	0.08608	0.08848	0.11241	0.12554	0.07250	0.10998	0.10337	0.08954	0.10349	0.09047	0.10449	0.09316	0.13272	0.10004	0.11651	0.11618	0.10952	0.10993	0.10139	0.09642	0.09454	0.09805	0.07111	0.10083	0.10578	0.11353	0.11119	0.12024	0.13334	0.12905	0.11835	0.12513	0.08800	0.10116	0.08931	0.10989	0.10886	0.08075	0.09549	0.10424	0.08059	0.11229	0.10999	0.08467	0.10177	0.09808	0.12399	0.11734
3	0.11158	0.10587	0.08999	0.11411	0.09813	0.08888	0.11246	0.08541	0.10775	0.11102	0.11916	0.08828	0.11863	0.08410	0.09173	0.09391	0.09472	0.11543	0.12521	0.07843	0.11691	0.10638	0.09994	0.10963	0.10567	0.10617	0.09639	0.14061	0.10776	0.11570	0.13035	0.11339	0.12166	0.10378	0.09674	0.09871	0.11074	0.08557	0.10548	0.11063	0.11617	0.10679	0.12531	0.13201	0.12555	0.11828	0.12251	0.09476	0.10420	0.09129	0.10941	0.10861	0.09251	0.10432	0.10709	0.09341	0.11302	0.11369	0.08589	0.10462	0.10250	0.12300	0.11943
4	0.12964	0.11667	0.11087	0.12589	0.12132	0.10673	0.13636	0.10918	0.12008	0.12819	0.13666	0.10508	0.13664	0.11042	0.10834	0.10941	0.10594	0.12854	0.13047	0.09357	0.12621	0.11195	0.11728	0.12789	0.12465	0.11497	0.10783	0.15097	0.12202	0.12102	0.15488	0.12684	0.13514	0.11150	0.10131	0.11066	0.12986	0.10740	0.11246	0.12129	0.12865	0.10911	0.14296	0.13495	0.13040	0.12405	0.12863	0.10374	0.11736	0.09974	0.11782	0.11796	0.11210	0.11616	0.12050	0.10968	0.12478	0.12437	0.09744	0.11907	0.11353	0.12838	0.13106
5	0.14717	0.13229	0.13544	0.14340	0.15005	0.13153	0.16831	0.13902	0.13327	0.14652	0.15476	0.13107	0.15622	0.14253	0.13194	0.12792	0.12378	0.14607	0.13893	0.11357	0.13237	0.11702	0.13436	0.15056	0.14658	0.12616	0.12106	0.15711	0.13610	0.12625	0.18131	0.14322	0.14482	0.12169	0.11064	0.12482	0.14932	0.13448	0.12332	0.13408	0.14045	0.11534	0.16338	0.13780	0.13412	0.13231	0.13766	0.11513	0.13530	0.11451	0.12442	0.13112	0.13529	0.12789	0.13625	0.12857	0.14144	0.13723	0.11414	0.13857	0.12589	0.13405	0.14369
6	0.16702	0.15475	0.16385	0.16753	0.18192	0.16220	0.20517	0.17299	0.15026	0.16842	0.17934	0.16387	0.18178	0.17475	0.16071	0.15074	0.15023	0.16995	0.15483	0.14055	0.14154	0.12827	0.15456	0.18038	0.17199	0.14859	0.14182	0.16141	0.15707	0.13889	0.21224	0.16688	0.15865	0.13865	0.12733	0.14471	0.17133	0.16675	0.13915	0.15024	0.15951	0.13079	0.18846	0.14863	0.14540	0.14984	0.15654	0.13367	0.16108	0.13424	0.13912	0.15253	0.15875	0.14396	0.15662	0.15288	0.16279	0.15531	0.13933	0.16473	0.14486	0.14698	0.16181
7	0.19146	0.18396	0.19752	0.19813	0.21495	0.19829	0.24374	0.20887	0.17358	0.19581	0.20927	0.20354	0.21423	0.20714	0.19574	0.17833	0.18587	0.20077	0.18100	0.17166	0.15801	0.15241	0.17982	0.21600	0.20212	0.18099	0.17314	0.17269	0.18622	0.16282	0.24715	0.20098	0.18204	0.16561	0.15610	0.17322	0.19943	0.20462	0.16236	0.17182	0.18981	0.15747	0.22044	0.17217	0.16978	0.18059	0.18636	0.16110	0.19355	0.16076	0.16526	0.18537	0.18548	0.16673	0.18280	0.18362	0.19106	0.18283	0.17460	0.19763	0.17568	0.17243	0.18766
8	0.22091	0.21735	0.23564	0.23166	0.24602	0.23805	0.27951	0.24484	0.19998	0.22509	0.23961	0.24704	0.24955	0.24103	0.23451	0.20808	0.22745	0.23435	0.21644	0.20270	0.17969	0.18927	0.20862	0.25190	0.23692	0.21751	0.20948	0.19776	0.21967	0.19710	0.28169	0.24398	0.21482	0.20082	0.19726	0.20876	0.23289	0.24699	0.19334	0.19886	0.22831	0.19403	0.25748	0.20697	0.20477	0.22102	0.22180	0.19562	0.22855	0.19754	0.20062	0.22673	0.21856	0.19510	0.21205	0.21911	0.22567	0.22023	0.21839	0.23291	0.21606	0.20914	0.21845
9	0.25365	0.25043	0.27060	0.26173	0.26956	0.27610	0.30563	0.27767	0.22617	0.25198	0.26663	0.28399	0.28243	0.26914	0.26744	0.23407	0.26527	0.26545	0.25572	0.23379	0.20957	0.23018	0.23761	0.28133	0.27303	0.25175	0.24572	0.23331	0.25443	0.23827	0.30930	0.28879	0.25362	0.23532	0.24327	0.24369	0.26597	0.28772	0.22361	0.22688	0.26903	0.23669	0.29210	0.24684	0.24415	0.26211	0.25784	0.23313	0.26113	0.23713	0.24241	0.26531	0.24998	0.22555	0.24158	0.25498	0.25897	0.26137	0.26478	0.26187	0.25535	0.24810	0.24836
10	0.28387	0.27743	0.29700	0.28477	0.28307	0.30715	0.32076	0.30327	0.24766	0.27331	0.28666	0.31031	0.30658	0.28811	0.29083	0.25441	0.29445	0.28959	0.29124	0.25852	0.24472	0.26562	0.26147	0.29986	0.30165	0.27734	0.27704	0.27377	0.28181	0.27713	0.32342	0.32503	0.29153	0.26320	0.28298	0.27090	0.29194	0.32004	0.24826	0.25154	0.30338	0.27567	0.31537	0.28492	0.27880	0.29658	0.28908	0.26687	0.28493	0.27169	0.27907	0.29482	0.27308	0.25480	0.26676	0.28505	0.28319	0.29494	0.29845	0.28102	0.28896	0.27914	0.27102
