1	1.77668	0.54436	1.08090	2.47565	0.78101	0.27122	0.94428	1.24417	2.42511	2.98434	2.42514	2.21668	0.90357	-0.37814	1.06970	-0.13092	0.95458	1.96211	1.20938	1.62901	2.45602	3.48157	2.63358	1.60428	0.20106	0.77484	2.54168	3.04532	2.79891	4.44402	0.57087	2.47020	3.28576	4.11153	2.49484	2.74673	2.02102	2.94744	4.40907	5.21036	2.63820	3.16641	0.82593	2.66069	3.36720	5.72449	2.82574	2.96500	2.85443	2.72962	3.10899	3.33235	2.47184	4.41489	3.20451	3.50216	2.57288	1.26081	2.66025	4.02879	5.69971	1.29635
2	1.28429	0.03069	0.61645	1.94227	0.29803	-0.25306	0.43576	0.75431	1.96957	2.44325	1.95311	1.74577	0.41183	-0.91885	0.57863	-0.67741	0.33854	1.50887	0.69947	1.09084	1.89560	3.02041	2.04317	1.09216	-0.36800	0.23219	1.92763	2.52257	2.20017	3.96988	0.01024	1.95830	2.78981	3.61081	1.92715	2.14884	1.47627	2.36256	3.91670	4.85698	2.14322	2.59766	0.33416	2.17431	2.84808	5.26292	2.30569	2.39421	2.29021	2.15178	2.65664	2.79475	1.90129	3.91507	2.71343	2.85347	2.01177	0.72547	2.04947	3.48284	5.20262	0.70190
3	0.79055	-0.48237	0.15470	1.40074	-0.18441	-0.76993	-0.06888	0.25182	1.50701	1.88698	1.46812	1.26958	-0.08001	-1.45001	0.09075	-1.21066	-0.27845	1.04837	0.17601	0.55486	1.33304	2.54328	1.44834	0.58432	-0.92589	-0.30750	1.30469	1.98389	1.59426	3.47032	-0.54114	1.43528	2.28243	3.09587	1.35520	1.55263	0.92848	1.77096	3.39878	4.46089	1.64680	2.02152	-0.15441	1.66997	2.32513	4.76524	1.78101	1.81909	1.72233	1.55906	2.19392	2.24230	1.32957	3.38374	2.20632	2.19722	1.43567	0.19499	1.43250	2.92128	4.66927	0.12331
4	0.29787	-0.99256	-0.30195	0.85530	-0.66391	-1.27747	-0.56743	-0.25884	1.04132	1.32037	0.97298	0.79046	-0.56969	-1.96993	-0.39191	-1.72839	-0.89359	0.58477	-0.35804	0.02446	0.77181	2.05368	0.85347	0.08365	-1.47030	-0.84190	0.67766	1.43324	0.98613	2.95004	-1.08042	0.90493	1.76760	2.57119	0.78254	0.96188	0.38087	1.17767	2.86051	4.02691	1.15199	1.44238	-0.63742	1.15160	1.80263	4.23721	1.25625	1.24385	1.15442	0.95624	1.72340	1.67962	0.76075	2.82641	1.68730	1.53870	0.84909	-0.32787	0.81383	2.34960	4.10501	-0.43664
5	-0.19188	-1.49818	-0.75156	0.30963	-1.13846	-1.77429	-1.05804	-0.77383	0.57579	0.74780	0.47023	0.31043	-1.05527	-2.47726	-0.86772	-2.22887	-1.50463	0.12157	-0.89995	-0.49757	0.21467	1.55480	0.26232	-0.40749	-1.99959	-1.36910	0.05076	0.87411	0.38012	2.41343	-1.60531	0.37055	1.24880	2.04103	0.21233	0.37951	-0.16363	0.58702	2.30688	3.55989	0.66120	0.86404	-1.11291	0.62296	1.28437	3.68448	0.73559	0.67213	0.58962	0.34770	1.24734	1.11098	0.19834	2.24833	1.16017	0.88261	0.25608	-0.84096	0.19735	1.77284	3.51521	-0.97612
6	-0.67730	-1.99797	-1.19261	-0.23329	-1.60644	-2.25982	-1.53933	-1.29000	0.11318	0.17296	-0.03790	-0.16887	-1.53521	-2.97136	-1.33563	-2.71106	-2.10998	-0.33838	-1.44750	-1.00926	-0.33645	1.04947	-0.32204	-0.88735	-2.51275	-1.88754	-0.57259	0.30950	-0.22035	1.86442	-2.11425	-0.16525	0.72890	1.50902	-0.35295	-0.19243	-0.70263	0.00263	1.74245	3.06441	0.17620	0.28965	-1.57961	0.08770	0.77354	3.11244	0.22238	0.10702	0.03061	-0.26261	0.76743	0.54020	-0.35511	1.65477	0.62833	0.23296	-0.33994	-1.34308	-0.41375	1.19546	2.90505	-1.49432
7	-1.15750	-2.49120	-1.62414	-0.77109	-2.06668	-2.73409	-2.01040	-1.80480	-0.34459	-0.40108	-0.54961	-0.64617	-2.00846	-3.45210	-1.79499	-3.17467	-2.70859	-0.79296	-1.99884	-1.50926	-0.88038	0.54008	-0.89741	-1.35493	-3.00972	-2.39609	-1.18980	-0.25815	-0.81235	1.30644	-2.60638	-0.70052	0.21009	0.97830	-0.91145	-0.75291	-1.23413	-0.57271	1.17146	2.54509	-0.30201	-0.27845	-2.03689	-0.45117	0.27258	2.52585	-0.28075	-0.44898	-0.52033	-0.87143	0.28501	-0.02940	-0.89765	1.05032	0.09465	-0.40729	-0.93613	-1.83349	-1.01718	0.62136	2.27947	-1.99173
8	-1.63212	-2.97774	-2.04577	-1.30211	-2.51857	-3.19763	-2.47075	-2.31637	-0.79638	-0.97190	-1.06344	-1.12053	-2.47440	-3.91975	-2.24559	-3.62007	-3.30002	-1.24079	-2.55258	-1.99687	-1.41673	0.02857	-1.46228	-1.80990	-3.49108	-2.89415	-1.79916	-0.82704	-1.39368	0.74230	-3.08151	-1.23393	-0.30606	0.45139	-1.46197	-1.30187	-1.75663	-1.13714	0.59763	2.00620	-0.77314	-0.83870	-2.48464	-0.99110	-0.21690	1.92904	-0.77193	-0.99404	-1.06144	-1.47616	-0.19904	-0.59507	-1.42809	0.43898	-0.43858	-1.03578	-1.53035	-2.31229	-1.61126	0.05380	1.64299	-2.46973
9	-2.10148	-3.45791	-2.45777	-1.82563	-2.96205	-3.65165	-2.92039	-2.82377	-1.24180	-1.53797	-1.57823	-1.59157	-2.93278	-4.37515	-2.68777	-4.04825	-3.88444	-1.68131	-3.10783	-2.47211	-1.94593	-0.48362	-2.01586	-2.25257	-3.95795	-3.38172	-2.39988	-1.39601	-1.96303	0.17424	-3.54009	-1.76493	-0.81868	-0.06997	-2.00390	-1.84004	-2.26925	-1.68968	0.02386	1.45143	-1.23768	-1.39032	-2.92330	-1.52994	-0.69409	1.32580	-1.25014	-1.52726	-1.59165	-2.07485	-0.68446	-1.15470	-1.94621	-0.17581	-0.96986	-1.65099	-2.12120	-2.78051	-2.19500	-0.50481	0.99960	-2.93057
10	-2.56626	-3.93244	-2.86090	-2.34146	-3.39746	-4.09783	-3.35967	-3.32673	-1.68120	-2.09843	-2.09328	-2.05926	-3.38386	-4.81954	-3.12212	-4.46090	-4.46256	-2.11476	-3.66408	-2.93565	-2.46905	-0.99565	-2.55829	-2.68408	-4.41227	-3.85911	-2.99194	-1.96463	-2.51998	-0.39620	-3.98336	-2.29364	-1.32759	-0.58462	-2.53729	-2.36892	-2.77156	-2.23026	-0.54754	0.88409	-1.69677	-1.93332	-3.35407	-2.06628	-1.15899	0.71899	-1.71503	-2.04838	-2.11047	-2.66651	-1.17134	-1.70685	-2.45238	-0.79128	-1.49819	-2.25254	-2.70801	-3.23942	-2.76844	-1.05288	0.35265	-3.37751
