1	0.22726	2.39939	2.50365	-2.74110	2.30608	0.21977	0.61554	1.70677	-1.82344	0.36614	2.34509	-0.44440	0.86704	0.18081	-0.39475	0.43198	-0.69423	2.41861	1.72132	-0.64008	1.58763	2.58244	-1.31915	1.81361	1.79811	-0.01724	2.35397	1.88502	1.46574	0.82404	1.75105	0.30139	1.67149	3.89701	1.20445	1.45531	1.20191	0.06374	0.77191	1.92922	2.12828	3.84433	1.81833	4.01118	-0.44482	-0.24226	1.05823	-0.04756	1.61486	3.69426	4.00516	1.29291	2.47082	1.42430	1.35251	-0.87079	0.89649	0.55829	2.38875	1.17755	0.57886	1.81123	2.01470	-0.36366	-1.89751	-0.74692	-0.40007	-1.25054	-1.42493	-1.45654	-0.60869	-1.95018	-1.81189	-0.82837	-1.04865	-1.67600	0.41209	-1.32720	-0.66947	-1.06360	-0.95817	-0.60908	-1.74392	-1.33050	-1.23344	-1.71098	-0.86853	0.38418	-1.10017	-1.55281	-0.85888	-1.93793	-0.54965	-2.25943	-0.59934	-0.46072	-0.78021	-1.36414	-0.89890	-1.69096	0.81829	-0.20327	-1.60224	-0.96957	-1.56947	-1.36359	-1.11137	1.68870	0.16939	-0.51866	0.85913	0.92238	-0.16376	-1.32390	-1.39956	-0.65058	-0.61162	-0.27093	-1.39203	-1.53417	-0.02883	-0.22711	0.25109	-0.25490	1.39405	0.09562	-0.55028	-0.92918	-1.14461	0.00886	-2.29625	-1.93882	-0.40516	0.99106	0.13623
2	-0.20666	1.90074	2.02456	-3.09928	1.80053	-0.32045	0.12691	1.19761	-2.12467	-0.10870	1.82520	-0.91403	0.34941	-0.32468	-0.85807	-0.11044	-1.15806	1.91520	1.23610	-1.14173	1.05084	1.99629	-1.75504	1.31576	1.25934	-0.53964	1.82650	1.41876	1.05575	0.36311	1.25640	-0.08540	1.30802	3.73636	0.78435	1.06898	0.77487	-0.39471	0.31549	1.55587	1.76921	3.45763	1.37699	3.76924	-0.89524	-0.60439	0.57962	-0.37632	1.22413	3.34378	3.65403	0.86050	2.00764	0.97561	0.90316	-1.25012	0.48489	0.12466	2.10876	0.70439	0.20980	1.37882	1.65567	-0.69574	-2.15111	-1.04408	-0.69833	-1.51126	-1.69907	-1.78707	-0.88926	-2.20290	-2.06041	-1.15313	-1.32924	-1.99126	0.08265	-1.64171	-0.97083	-1.37953	-1.26077	-0.90663	-2.16558	-1.60318	-1.54603	-1.97493	-0.97822	0.11495	-1.35149	-1.86437	-1.19592	-2.25220	-0.88075	-2.56748	-0.92436	-0.77524	-1.07760	-1.59707	-1.19781	-2.05431	0.48931	-0.45952	-1.82330	-1.21028	-1.90312	-1.70917	-1.36868	1.47268	-0.14820	-0.80413	0.57731	0.64876	-0.42060	-1.48245	-1.54674	-0.94458	-0.80289	-0.58193	-1.67000	-1.76624	-0.38237	-0.53066	-0.10999	-0.43001	1.13882	-0.21573	-0.87674	-1.25881	-1.42834	-0.31097	-2.66188	-2.31121	-0.60034	0.80229	-0.20178
3	-0.63272	1.39182	1.54144	-3.43328	1.29534	-0.84877	-0.35439	0.67663	-2.40706	-0.57840	1.29912	-1.37737	-0.17432	-0.82323	-1.31362	-0.65527	-1.61593	1.40209	0.74342	-1.63624	0.49968	1.39713	-2.18013	0.80922	0.71390	-1.05953	1.29627	0.93797	0.62315	-0.10137	0.76045	-0.48138	0.93015	3.52893	0.35206	0.66973	0.34899	-0.84748	-0.13220	1.17000	1.41665	3.04454	0.94192	3.48132	-1.33902	-0.96301	0.10666	-0.72743	0.81762	2.97301	3.26835	0.42920	1.54287	0.51502	0.45069	-1.63875	0.05935	-0.31823	1.80446	0.22923	-0.16058	0.94597	1.28103	-1.04626	-2.40119	-1.33918	-0.99452	-1.78196	-1.98464	-2.11818	-1.17732	-2.45490	-2.29714	-1.48196	-1.60885	-2.30088	-0.25237	-1.95995	-1.28304	-1.70693	-1.57222	-1.21176	-2.59459	-1.87257	-1.86772	-2.24765	-1.11363	-0.17957	-1.60977	-2.17445	-1.54161	-2.56747	-1.22802	-2.87271	-1.25088	-1.10037	-1.37584	-1.84038	-1.50088	-2.41699	0.13928	-0.72960	-2.04239	-1.45954	-2.23408	-2.05624	-1.63679	1.23383	-0.47503	-1.09511	0.28112	0.36382	-0.68952	-1.66497	-1.71653	-1.25273	-1.01265	-0.90285	-1.96469	-2.00384	-0.75097	-0.84469	-0.48684	-0.63260	0.85644	-0.53280	-1.20546	-1.58907	-1.71344	-0.65049	-3.02987	-2.69306	-0.82224	0.58104	-0.55894
4	-1.04909	0.87585	1.05713	-3.74385	0.79476	-1.36293	-0.82542	0.14739	-2.67060	-1.04121	0.77021	-1.83270	-0.70022	-1.31298	-1.75860	-1.19912	-2.06653	0.88206	0.24662	-2.12262	-0.06289	0.78754	-2.59345	0.29771	0.16574	-1.57565	0.76480	0.44527	0.17233	-0.56625	0.26609	-0.88479	0.54124	3.27990	-0.08896	0.26090	-0.07299	-1.29252	-0.56796	0.77477	1.07291	2.60942	0.51665	3.15176	-1.77512	-1.31585	-0.35841	-1.09690	0.39827	2.58638	2.85237	0.00186	1.08058	0.04549	-0.00207	-2.03366	-0.37683	-0.76817	1.47884	-0.24547	-0.52992	0.51564	0.89448	-1.41202	-2.64686	-1.63025	-1.28748	-2.06027	-2.27937	-2.44857	-1.47089	-2.70440	-2.52143	-1.81276	-1.88567	-2.60293	-0.59067	-2.27933	-1.60369	-2.04348	-1.89026	-1.52186	-3.02922	-2.13777	-2.19543	-2.52673	-1.27200	-0.49697	-1.87315	-2.48092	-1.89379	-2.88234	-1.58892	-3.17363	-1.57646	-1.43412	-1.67268	-2.09192	-1.80592	-2.77687	-0.22817	-1.01068	-2.25835	-1.71489	-2.56093	-2.40277	-1.91292	0.97526	-0.80858	-1.38952	-0.02660	0.07038	-0.96815	-1.86848	-1.90662	-1.57307	-1.23863	-1.23154	-2.27363	-2.24601	-1.13230	-1.16660	-0.87676	-0.86038	0.54976	-0.85306	-1.53441	-1.91755	-1.99804	-1.00679	-3.39829	-3.08196	-1.06809	0.33036	-0.93276
5	-1.45457	0.35571	0.57402	-4.03238	0.30236	-1.86160	-1.28422	-0.38699	-2.91583	-1.49566	0.24142	-2.27900	-1.22492	-1.79273	-2.19108	-1.73909	-2.50911	0.35756	-0.25134	-2.60049	-0.63423	0.16962	-2.99460	-0.21575	-0.38206	-2.08707	0.23317	-0.05700	-0.29264	-1.02887	-0.22424	-1.29410	0.14446	2.99447	-0.53558	-0.15451	-0.48879	-1.72836	-0.98925	0.37297	0.73978	2.15648	0.10405	2.78499	-2.20307	-1.66102	-0.81395	-1.48091	-0.03118	2.18797	2.41032	-0.41926	0.62405	-0.43020	-0.45284	-2.43223	-0.82091	-1.22324	1.13479	-0.71778	-0.89620	0.09006	0.49939	-1.79016	-2.88761	-1.91559	-1.57644	-2.34422	-2.58123	-2.77738	-1.76827	-2.94994	-2.73314	-2.14372	-2.15811	-2.89598	-0.93039	-2.59759	-1.93058	-2.38713	-2.21301	-1.83455	-3.46787	-2.39835	-2.52652	-2.81008	-1.45081	-0.83494	-2.14006	-2.78217	-2.25061	-3.19573	-1.96106	-3.46921	-1.89892	-1.77484	-1.96632	-2.34979	-2.11118	-3.13225	-0.60965	-1.30019	-2.47052	-1.97412	-2.88265	-2.74712	-2.19470	0.69985	-1.14676	-1.68558	-0.34344	-0.22904	-1.25438	-2.09026	-2.11491	-1.90374	-1.47870	-1.56630	-2.59460	-2.49211	-1.52425	-1.49415	-1.27734	-1.11112	0.22143	-1.17440	-1.86200	-2.24228	-2.28059	-1.37716	-3.76552	-3.47579	-1.33527	0.05323	-1.32111
6	-1.84866	-0.16635	0.09394	-4.30088	-0.17900	-2.34441	-1.72994	-0.92388	-3.14380	-1.94076	-0.28495	-2.71595	-1.74575	-2.26180	-2.60991	-2.27298	-2.94355	-0.16940	-0.74826	-3.06991	-1.21207	-0.45501	-3.38356	-0.72895	-0.92754	-2.59355	-0.29814	-0.56695	-0.76819	-1.48730	-0.70844	-1.70824	-0.25739	2.67784	-0.98519	-0.57401	-0.89651	-2.15371	-1.39446	-0.03300	0.41845	1.68942	-0.29405	2.38525	-2.62278	-1.99736	-1.25913	-1.87602	-0.46822	1.78142	1.94625	-0.83266	0.17565	-0.90971	-0.89987	-2.83228	-1.27089	-1.68219	0.77523	-1.18614	-1.25803	-0.32935	0.09868	-2.17818	-3.12326	-2.19403	-1.86105	-2.63224	-2.88845	-3.10411	-2.06810	-3.19039	-2.93252	-2.47344	-2.42512	-3.17907	-1.27010	-2.91296	-2.26207	-2.73606	-2.53887	-2.14799	-3.90929	-2.65426	-2.85856	-3.09593	-1.64761	-1.19121	-2.40919	-3.07708	-2.61049	-3.50681	-2.34227	-3.75886	-2.21664	-2.12119	-2.25541	-2.61259	-2.41512	-3.48187	-1.00222	-1.59574	-2.67871	-2.23543	-3.19877	-3.08798	-2.48029	0.41033	-1.48773	-1.98196	-0.66735	-0.53248	-1.54660	-2.32759	-2.33935	-2.24312	-1.73100	-1.90566	-2.92554	-2.74171	-1.92509	-1.82548	-1.68654	-1.38271	-0.12604	-1.49534	-2.18696	-2.56191	-2.55993	-1.75909	-4.13029	-3.87289	-1.62134	-0.24741	-1.72208
7	-2.23165	-0.68866	-0.38182	-4.55189	-0.64727	-2.81186	-2.16280	-1.46134	-3.35604	-2.37590	-0.80724	-3.14401	-2.26071	-2.72038	-3.01489	-2.79928	-3.37048	-0.69721	-1.24240	-3.53156	-1.79482	-1.08535	-3.76092	-1.24042	-1.46952	-3.09514	-0.82914	-1.08302	-1.25131	-1.94009	-1.18496	-2.12656	-0.66183	2.33499	-1.43560	-0.99557	-1.29477	-2.56786	-1.78265	-0.44129	0.10960	1.21164	-0.67648	1.95673	-3.03468	-2.32424	-1.69384	-2.27913	-0.91073	1.36985	1.46392	-1.23753	-0.26312	-1.39101	-1.34200	-3.23212	-1.72531	-2.14413	0.40291	-1.64956	-1.61457	-0.74186	-0.30530	-2.57418	-3.35395	-2.46475	-2.14133	-2.92312	-3.19963	-3.42860	-2.36930	-3.42491	-3.12017	-2.80091	-2.68600	-3.45164	-1.60881	-3.22415	-2.59690	-3.08870	-2.86660	-2.46075	-4.35246	-2.90586	-3.18945	-3.38287	-1.86020	-1.56365	-2.67947	-3.36493	-2.97214	-3.81499	-2.73057	-4.04239	-2.52837	-2.47219	-2.53903	-2.87923	-2.71652	-3.82490	-1.40330	-1.89522	-2.88314	-2.49731	-3.50925	-3.42445	-2.76829	0.10915	-1.82994	-2.27769	-0.99662	-0.83846	-1.84363	-2.57807	-2.57810	-2.58984	-1.99384	-2.24853	-3.26465	-2.99464	-2.33344	-2.15913	-2.10267	-1.67320	-0.49033	-1.81477	-2.50836	-2.87561	-2.83515	-2.15028	-4.49166	-4.27188	-1.92413	-0.56892	-2.13403
8	-2.60446	-1.21008	-0.85247	-4.78848	-1.10116	-3.26526	-2.58409	-1.99803	-3.55458	-2.80086	-1.32438	-3.56427	-2.76842	-3.16928	-3.40663	-3.31720	-3.79101	-1.22467	-1.73259	-3.98662	-2.38132	-1.72087	-4.12787	-1.74944	-2.00782	-3.59221	-1.36025	-1.60402	-1.73957	-2.38640	-1.65284	-2.54883	-1.06672	1.97058	-1.88514	-1.41764	-1.68281	-2.97073	-2.15351	-0.85065	-0.18659	0.72620	-1.04278	1.50355	-3.43982	-2.64161	-2.11855	-2.68752	-1.35706	0.95579	0.96674	-1.63368	-0.69160	-1.87247	-1.77873	-3.63068	-2.18329	-2.60851	0.02041	-2.10774	-1.96548	-1.14749	-0.71086	-2.97672	-3.58021	-2.72750	-2.41772	-3.21609	-3.51371	-3.75128	-2.67114	-3.65308	-3.29722	-3.12547	-2.94038	-3.71370	-1.94600	-3.53038	-2.93411	-3.44393	-3.19544	-2.77170	-4.79661	-3.15398	-3.51760	-3.66993	-2.08682	-1.95036	-2.95020	-3.64549	-3.33464	-4.12003	-3.12425	-4.32010	-2.83326	-2.82720	-2.81682	-3.14894	-3.01464	-4.16098	-1.81075	-2.19700	-3.08449	-2.75864	-3.81450	-3.75632	-3.05782	-0.20176	-2.17246	-2.57229	-1.32999	-1.14598	-2.14466	-2.83966	-2.82974	-2.94278	-2.26576	-2.59432	-3.61057	-3.25113	-2.74834	-2.49411	-2.52451	-1.98084	-0.86935	-2.13190	-2.82573	-3.18300	-3.10566	-2.54883	-4.84917	-4.67174	-2.24179	-0.90908	-2.55562
9	-2.96845	-1.73006	-1.31761	-5.01418	-1.54010	-3.70671	-2.99598	-2.53319	-3.74184	-3.21587	-1.83587	-3.97843	-3.26826	-3.60977	-3.78651	-3.82660	-4.20659	-1.75106	-2.21840	-4.43664	-2.97083	-2.36150	-4.48582	-2.25607	-2.54324	-4.08571	-1.89231	-2.12922	-2.23118	-2.82633	-2.11160	-2.97520	-1.47040	1.58884	-2.33282	-1.83937	-2.06021	-3.36263	-2.50756	-1.26027	-0.47067	0.23541	-1.39358	1.02954	-3.83962	-2.94997	-2.53444	-3.09918	-1.80589	0.54120	0.45767	-2.02156	-1.10996	-2.35296	-2.21030	-4.02758	-2.64471	-3.07530	-0.36987	-2.56072	-2.31095	-1.54704	-1.11678	-3.38471	-3.80282	-2.98232	-2.69100	-3.51081	-3.83005	-4.07284	-2.97320	-3.87476	-3.46510	-3.44684	-3.18825	-3.96566	-2.28161	-3.83132	-3.27325	-3.80093	-3.52495	-3.08024	-5.24120	-3.39970	-3.84190	-3.95655	-2.32589	-2.34949	-3.22096	-3.91904	-3.69742	-4.42197	-3.52192	-4.59262	-3.13093	-3.18603	-3.08882	-3.42145	-3.30912	-4.49013	-2.22303	-2.49973	-3.28384	-3.01868	-4.11539	-4.08368	-3.34850	-0.52079	-2.51465	-2.86562	-1.66671	-1.45458	-2.44937	-3.11057	-3.09306	-3.30107	-2.54563	-2.94269	-3.96219	-3.51163	-3.16921	-2.82980	-2.95123	-2.30413	-1.26139	-2.44659	-3.13899	-3.48432	-3.37125	-2.95312	-5.20257	-5.07196	-2.57272	-1.26582	-2.98595
10	-3.32561	-2.24860	-1.77758	-5.23283	-1.96441	-4.13885	-3.40130	-3.06666	-3.92057	-3.62151	-2.34196	-4.38862	-3.76030	-4.04390	-4.15679	-4.32788	-4.61943	-2.27606	-2.69982	-4.88363	-3.56325	-3.00768	-4.83660	-2.76098	-3.07734	-4.57689	-2.42653	-2.65837	-2.72514	-3.26044	-2.56128	-3.40608	-1.87166	1.19330	-2.77808	-2.26036	-2.42704	-3.74426	-2.84599	-1.66994	-0.74367	-0.25888	-1.73019	0.53817	-4.23581	-3.25034	-2.94330	-3.51252	-2.25645	0.12732	-0.06080	-2.40232	-1.51933	-2.83179	-2.63742	-4.42277	-3.10996	-3.54491	-0.76584	-3.00912	-2.65164	-1.94194	-1.52248	-3.79765	-4.02276	-3.22960	-2.96224	-3.80732	-4.14827	-4.39420	-3.27544	-4.09019	-3.62550	-3.76519	-3.42995	-4.20832	-2.61597	-4.12705	-3.61420	-4.15912	-3.85501	-3.38627	-5.68593	-3.64432	-4.16164	-4.24249	-2.57615	-2.75932	-3.49161	-4.18634	-4.06017	-4.72112	-3.92247	-4.86092	-3.42148	-3.54876	-3.35542	-3.69694	-3.59990	-4.81276	-2.63910	-2.80238	-3.48261	-3.27712	-4.41319	-4.40691	-3.64039	-0.84665	-2.85611	-3.15796	-2.00636	-1.76426	-2.75788	-3.38935	-3.36713	-3.66412	-2.83268	-3.29362	-4.31867	-3.77671	-3.59576	-3.16596	-3.38237	-2.64186	-1.66503	-2.75918	-3.44844	-3.78024	-3.63213	-3.36181	-5.55188	-5.47242	-2.91562	-1.63735	-3.42442
