1	-0.02357	-0.04760	-0.11244	-0.02262	-0.07558	-0.07678	-0.08970	-0.10166	0.03948	-0.01708	-0.08779	-0.11828	-0.01535	-0.15502	-0.09234	-0.14318	-0.09140	-0.02845	0.02989	-0.13039	0.02632	0.01029	-0.09538	-0.05966	-0.06379	-0.04242	-0.07400	0.04462	-0.00159	0.01644	-0.08324	-0.04368	0.02104	-0.02979	-0.05016	-0.06040	-0.04885	-0.11273	-0.00931	-0.03637	0.04935	0.00312	-0.02280	0.02040	0.01729	-0.02641	0.00810	-0.05280	-0.07689	-0.09993	0.02960	-0.03731	-0.08727	-0.06454	-0.02831	-0.06649	-0.02140	-0.02514	-0.05888	-0.03673	-0.02936	0.00817	0.02851
2	-0.01338	-0.06053	-0.13374	-0.03977	-0.10056	-0.09959	-0.11340	-0.12744	0.02490	-0.03242	-0.12136	-0.15633	-0.03007	-0.19498	-0.11706	-0.18308	-0.10862	-0.05190	0.03625	-0.17375	0.05767	0.02413	-0.11734	-0.08731	-0.06997	-0.06189	-0.10057	0.07963	-0.01367	0.03544	-0.11853	-0.05930	0.04816	-0.02710	-0.03864	-0.08054	-0.06186	-0.13602	-0.00765	-0.03944	0.04794	0.01010	-0.04624	0.02655	0.01845	-0.03581	-0.00709	-0.05883	-0.10974	-0.12027	0.04268	-0.05106	-0.10881	-0.06310	-0.05167	-0.06475	-0.03436	-0.03658	-0.08084	-0.06132	-0.01494	0.01156	0.02210
3	-0.02933	-0.10742	-0.16919	-0.08835	-0.13593	-0.14166	-0.14610	-0.16101	-0.01730	-0.07090	-0.17093	-0.20318	-0.06979	-0.23116	-0.16176	-0.22575	-0.15645	-0.09473	-0.01421	-0.22769	0.04257	-0.01187	-0.16127	-0.14486	-0.10339	-0.11738	-0.16294	0.06094	-0.06364	-0.00521	-0.16597	-0.11466	0.02693	-0.07211	-0.08082	-0.12679	-0.10925	-0.16863	-0.04886	-0.07534	-0.00588	-0.04377	-0.11339	-0.03158	-0.04594	-0.09778	-0.06635	-0.09171	-0.18195	-0.16087	-0.00127	-0.10724	-0.14507	-0.10303	-0.09815	-0.09543	-0.08330	-0.09102	-0.13659	-0.12461	-0.05458	-0.03562	-0.03139
4	-0.05867	-0.15738	-0.20784	-0.13511	-0.16596	-0.18104	-0.17324	-0.19481	-0.04946	-0.10716	-0.21125	-0.24375	-0.10708	-0.25861	-0.20302	-0.26006	-0.21068	-0.13293	-0.07605	-0.27211	0.00879	-0.06450	-0.20595	-0.19254	-0.14345	-0.17380	-0.22286	0.02340	-0.11565	-0.05885	-0.20121	-0.17355	-0.01519	-0.12674	-0.14189	-0.17348	-0.16374	-0.20083	-0.10123	-0.11654	-0.06048	-0.11223	-0.17435	-0.10512	-0.11723	-0.16407	-0.12879	-0.13576	-0.24882	-0.20465	-0.05448	-0.16462	-0.17929	-0.15900	-0.14118	-0.14031	-0.13205	-0.15083	-0.19402	-0.17975	-0.10865	-0.09041	-0.08529
5	-0.09397	-0.19643	-0.23224	-0.16557	-0.17963	-0.20547	-0.17723	-0.21689	-0.07398	-0.13408	-0.23108	-0.25718	-0.13262	-0.26224	-0.22658	-0.27045	-0.25025	-0.15544	-0.13947	-0.29011	-0.04600	-0.12784	-0.24056	-0.22123	-0.17197	-0.21859	-0.27150	-0.04228	-0.16468	-0.13067	-0.21174	-0.22655	-0.07764	-0.18179	-0.21312	-0.20788	-0.21413	-0.22072	-0.15006	-0.15439	-0.12334	-0.18876	-0.22443	-0.19183	-0.20417	-0.22987	-0.18492	-0.17988	-0.29584	-0.23717	-0.12475	-0.21489	-0.20120	-0.22094	-0.17027	-0.18944	-0.17132	-0.20454	-0.24222	-0.21810	-0.18024	-0.15035	-0.13612
6	-0.11845	-0.21399	-0.23184	-0.17089	-0.17199	-0.20661	-0.15908	-0.21981	-0.08226	-0.14180	-0.22320	-0.23943	-0.13527	-0.24305	-0.22511	-0.25511	-0.26167	-0.15367	-0.18366	-0.28054	-0.10168	-0.17758	-0.25392	-0.22406	-0.17714	-0.23097	-0.29650	-0.11696	-0.19159	-0.19602	-0.19801	-0.25458	-0.13221	-0.21843	-0.26988	-0.21889	-0.24269	-0.21973	-0.18133	-0.17585	-0.17139	-0.25031	-0.25202	-0.26307	-0.27894	-0.27634	-0.21591	-0.20517	-0.31235	-0.24940	-0.18443	-0.24066	-0.20507	-0.26422	-0.17624	-0.22215	-0.18870	-0.23547	-0.26403	-0.23312	-0.24521	-0.19216	-0.16786
7	-0.12263	-0.20779	-0.20543	-0.15321	-0.14616	-0.18436	-0.12464	-0.20143	-0.07147	-0.12813	-0.19464	-0.19437	-0.11526	-0.20350	-0.19808	-0.22034	-0.24376	-0.12883	-0.19973	-0.25282	-0.14214	-0.19818	-0.24482	-0.20404	-0.15941	-0.21442	-0.29368	-0.17534	-0.19186	-0.23751	-0.16735	-0.25039	-0.16123	-0.22743	-0.29510	-0.20382	-0.24285	-0.19518	-0.18751	-0.17406	-0.18988	-0.28503	-0.25124	-0.29974	-0.32012	-0.29074	-0.21750	-0.20349	-0.29971	-0.23536	-0.21806	-0.23522	-0.18629	-0.27924	-0.16010	-0.22873	-0.17958	-0.23483	-0.25447	-0.22485	-0.28222	-0.20301	-0.17412
8	-0.10715	-0.18176	-0.16149	-0.12373	-0.11122	-0.14575	-0.08172	-0.16657	-0.04888	-0.10254	-0.15571	-0.13450	-0.08078	-0.14968	-0.15428	-0.17646	-0.20546	-0.09202	-0.18818	-0.21585	-0.16478	-0.18677	-0.21942	-0.16819	-0.12414	-0.17851	-0.27044	-0.19972	-0.17160	-0.24806	-0.12686	-0.21917	-0.16223	-0.21110	-0.28467	-0.16778	-0.21755	-0.15186	-0.16940	-0.15243	-0.17678	-0.28876	-0.22342	-0.29744	-0.32287	-0.27322	-0.19629	-0.17743	-0.26291	-0.19431	-0.22088	-0.20470	-0.14643	-0.26889	-0.13126	-0.21023	-0.14870	-0.20335	-0.21766	-0.19828	-0.28416	-0.18442	-0.15829
9	-0.07816	-0.14246	-0.11645	-0.08797	-0.07800	-0.09939	-0.03902	-0.12425	-0.01777	-0.06968	-0.11097	-0.07998	-0.03709	-0.09958	-0.11004	-0.13336	-0.15986	-0.05013	-0.15091	-0.16845	-0.16257	-0.15071	-0.18327	-0.12190	-0.07655	-0.12969	-0.22969	-0.18947	-0.13401	-0.22600	-0.08036	-0.17084	-0.13731	-0.17837	-0.24651	-0.11991	-0.17467	-0.10273	-0.13643	-0.12084	-0.13476	-0.25939	-0.17589	-0.26233	-0.29188	-0.23253	-0.15500	-0.13582	-0.20590	-0.14233	-0.19016	-0.16153	-0.10180	-0.23828	-0.09391	-0.17411	-0.10809	-0.14991	-0.16293	-0.15884	-0.25915	-0.14791	-0.12511
10	-0.04193	-0.09780	-0.07508	-0.04554	-0.04978	-0.04969	0.00372	-0.08344	0.01767	-0.03182	-0.06205	-0.03550	0.01271	-0.05994	-0.06714	-0.09126	-0.11109	-0.00641	-0.09509	-0.11674	-0.13551	-0.09925	-0.14120	-0.07268	-0.02360	-0.07407	-0.17571	-0.14882	-0.08672	-0.17817	-0.03187	-0.11470	-0.09167	-0.13458	-0.19183	-0.06852	-0.12178	-0.05774	-0.09466	-0.08498	-0.07591	-0.20606	-0.12029	-0.20522	-0.23898	-0.17792	-0.10024	-0.08975	-0.14205	-0.09335	-0.13769	-0.11200	-0.06040	-0.19033	-0.05203	-0.12736	-0.06477	-0.08720	-0.10652	-0.11186	-0.21330	-0.10181	-0.08086
