1	-0.08385	-0.07965	-0.19543	-0.07290	-0.16839	-0.14687	-0.20022	-0.19641	0.02858	-0.07653	-0.17545	-0.22266	-0.13776	-0.25254	-0.14974	-0.21929	-0.13305	-0.08531	0.05408	-0.19152	0.07189	0.01308	-0.12583	-0.06042	-0.10504	-0.10362	-0.05183	0.11878	-0.02635	0.12444	-0.17655	-0.04315	0.04144	-0.01138	0.02985	-0.07696	-0.08037	-0.16824	0.00738	-0.05969	0.10509	0.09265	-0.00974	0.04900	0.12599	0.02944	-0.02618	-0.10646	-0.06101	-0.13120	0.12737	-0.04036	-0.16887	0.00979	-0.08167	-0.08351	-0.02031	-0.01848	-0.05547	-0.02573	0.09777	-0.00669	0.02320
2	-0.10274	-0.14069	-0.27076	-0.13472	-0.24515	-0.21654	-0.28162	-0.27012	-0.02093	-0.13129	-0.27230	-0.32383	-0.19764	-0.36367	-0.23218	-0.32704	-0.20189	-0.15713	0.03114	-0.30222	0.09371	0.00243	-0.20209	-0.14689	-0.15934	-0.17245	-0.13228	0.14132	-0.07890	0.12189	-0.27787	-0.10903	0.04829	-0.04451	0.00861	-0.14823	-0.14096	-0.24289	-0.02479	-0.10106	0.07102	0.07507	-0.08741	0.02261	0.09353	-0.02902	-0.08204	-0.15031	-0.15666	-0.20393	0.11674	-0.10193	-0.24362	-0.02778	-0.15060	-0.11653	-0.07852	-0.07604	-0.12524	-0.10301	0.08380	-0.03946	-0.01952
3	-0.16042	-0.24753	-0.36662	-0.23839	-0.33479	-0.31386	-0.37034	-0.35707	-0.10900	-0.22023	-0.38610	-0.43306	-0.29140	-0.46467	-0.33777	-0.42789	-0.31374	-0.25230	-0.07666	-0.42378	0.04609	-0.08232	-0.30694	-0.27542	-0.25362	-0.29263	-0.26369	0.08432	-0.18829	0.02841	-0.39029	-0.23017	-0.01828	-0.14620	-0.09308	-0.25407	-0.25309	-0.33031	-0.11736	-0.18643	-0.04495	-0.03529	-0.22915	-0.09886	-0.03862	-0.16260	-0.20037	-0.23215	-0.31230	-0.29986	0.01962	-0.22217	-0.33483	-0.12774	-0.24823	-0.19971	-0.18322	-0.19499	-0.24384	-0.23506	-0.01513	-0.14100	-0.13032
4	-0.24184	-0.36464	-0.47177	-0.34930	-0.42284	-0.41645	-0.45849	-0.45124	-0.19497	-0.31381	-0.49265	-0.53852	-0.39060	-0.55552	-0.44448	-0.52019	-0.43982	-0.35115	-0.21186	-0.53739	-0.03800	-0.20026	-0.41780	-0.39972	-0.36283	-0.42250	-0.39926	-0.01100	-0.30998	-0.09569	-0.49318	-0.36634	-0.12449	-0.27030	-0.23133	-0.36787	-0.38314	-0.42317	-0.23296	-0.28510	-0.17544	-0.17887	-0.37440	-0.25274	-0.19345	-0.30994	-0.33415	-0.33540	-0.46849	-0.40505	-0.10435	-0.35397	-0.42820	-0.25887	-0.35031	-0.31091	-0.29793	-0.33239	-0.37430	-0.36683	-0.14650	-0.26389	-0.25310
5	-0.33499	-0.46902	-0.55570	-0.44195	-0.48878	-0.50239	-0.51840	-0.53118	-0.27459	-0.39595	-0.56813	-0.60363	-0.47577	-0.60767	-0.52841	-0.57533	-0.54572	-0.43147	-0.35811	-0.61219	-0.16022	-0.34182	-0.51306	-0.50017	-0.45706	-0.53849	-0.51940	-0.15719	-0.43112	-0.25637	-0.56111	-0.49856	-0.26793	-0.40045	-0.39268	-0.46632	-0.50999	-0.49960	-0.34940	-0.38125	-0.32710	-0.34407	-0.50951	-0.43331	-0.37875	-0.46126	-0.46407	-0.43998	-0.59813	-0.49262	-0.26308	-0.47909	-0.50437	-0.40236	-0.43475	-0.43308	-0.40492	-0.46541	-0.49639	-0.48021	-0.31322	-0.40144	-0.37750
6	-0.41617	-0.54855	-0.60369	-0.50217	-0.52370	-0.55827	-0.55108	-0.58481	-0.33318	-0.45128	-0.60527	-0.62456	-0.53346	-0.62274	-0.57985	-0.59404	-0.61546	-0.48056	-0.48309	-0.65014	-0.29299	-0.47166	-0.57942	-0.56580	-0.52041	-0.61121	-0.60939	-0.32473	-0.52497	-0.41753	-0.59648	-0.60064	-0.40798	-0.50901	-0.53858	-0.53556	-0.60663	-0.54713	-0.44627	-0.45616	-0.46414	-0.49541	-0.61435	-0.59676	-0.55229	-0.58985	-0.56327	-0.52099	-0.68490	-0.55181	-0.41550	-0.57304	-0.55455	-0.52172	-0.48882	-0.53619	-0.48496	-0.57122	-0.58629	-0.56389	-0.47781	-0.52012	-0.48025
7	-0.47170	-0.59766	-0.61638	-0.53208	-0.53106	-0.58371	-0.56290	-0.60923	-0.36583	-0.47682	-0.61209	-0.60952	-0.56331	-0.60830	-0.59638	-0.58578	-0.64751	-0.50037	-0.57114	-0.66219	-0.41156	-0.56468	-0.61544	-0.59837	-0.55267	-0.64143	-0.66385	-0.47546	-0.58175	-0.54984	-0.60878	-0.66109	-0.51803	-0.58109	-0.64155	-0.57198	-0.66196	-0.56362	-0.51067	-0.49971	-0.56151	-0.61198	-0.67701	-0.71221	-0.68035	-0.67630	-0.62344	-0.56851	-0.72906	-0.57764	-0.53498	-0.62594	-0.57344	-0.60222	-0.51349	-0.60540	-0.52948	-0.63444	-0.63479	-0.61399	-0.60524	-0.59939	-0.54902
8	-0.50127	-0.61701	-0.60710	-0.54635	-0.52294	-0.58868	-0.56253	-0.61179	-0.38207	-0.48577	-0.60263	-0.57640	-0.57377	-0.57626	-0.58786	-0.56383	-0.65106	-0.50554	-0.62016	-0.65763	-0.50630	-0.61298	-0.62765	-0.60587	-0.56003	-0.64083	-0.68764	-0.58120	-0.60628	-0.63871	-0.60667	-0.68385	-0.59143	-0.61679	-0.69336	-0.58051	-0.67890	-0.55744	-0.53986	-0.51511	-0.61279	-0.68453	-0.69781	-0.76999	-0.75243	-0.71758	-0.65007	-0.58531	-0.73659	-0.57015	-0.61064	-0.64441	-0.56426	-0.64639	-0.51960	-0.64013	-0.54280	-0.65277	-0.64520	-0.63349	-0.68058	-0.63862	-0.58447
9	-0.51156	-0.61468	-0.59705	-0.55231	-0.51417	-0.58445	-0.56162	-0.60552	-0.38744	-0.48380	-0.58840	-0.55099	-0.57250	-0.54924	-0.57686	-0.54400	-0.64160	-0.50513	-0.63134	-0.63953	-0.56483	-0.62421	-0.62346	-0.59712	-0.54969	-0.62040	-0.68414	-0.63647	-0.60577	-0.68185	-0.59595	-0.68091	-0.62674	-0.62524	-0.70356	-0.57213	-0.66890	-0.54616	-0.54347	-0.51648	-0.62204	-0.70914	-0.68953	-0.77732	-0.77397	-0.72471	-0.64562	-0.58038	-0.71428	-0.54861	-0.63869	-0.64398	-0.54891	-0.65954	-0.51382	-0.64858	-0.54061	-0.63877	-0.63021	-0.63098	-0.71224	-0.65355	-0.59399
10	-0.51120	-0.60610	-0.59399	-0.55014	-0.51149	-0.57774	-0.56145	-0.60300	-0.38879	-0.47452	-0.57160	-0.54255	-0.56331	-0.53870	-0.57099	-0.52928	-0.62729	-0.50374	-0.61526	-0.61878	-0.58570	-0.61169	-0.61245	-0.58552	-0.53270	-0.59024	-0.66136	-0.64686	-0.59079	-0.68743	-0.58284	-0.66577	-0.63094	-0.61602	-0.68727	-0.56074	-0.64475	-0.54315	-0.53288	-0.51344	-0.60596	-0.69719	-0.66881	-0.75040	-0.76034	-0.71048	-0.62075	-0.56990	-0.68463	-0.53172	-0.63453	-0.63379	-0.54041	-0.64750	-0.50366	-0.64143	-0.53433	-0.61103	-0.61137	-0.61697	-0.71025	-0.65450	-0.58785
